start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"50.07808,19.88949","50.01353,20.02708",8:45,18017.0,10817.0,13400.85,inf,10817.0,4124.0,1360.0,12.167402981413293
"50.04417,19.93882","50.0302,20.10245",9:02,17725.0,10525.0,12971.73,inf,10525.0,3710.0,1077.0,11.789147143382449
"50.03751,19.96209","49.97791,20.10624",8:28,18780.0,11580.0,14118.87,inf,11580.0,4657.0,1153.0,12.249055590993873
"50.06831,20.1005","50.10214,20.0524",6:34,15579.0,8379.0,10370.67,inf,8379.0,3010.0,815.0,5.091960898419473
"50.08216,19.94671","50.01933,19.89009",8:38,15068.0,7868.0,9724.81,inf,7868.0,2853.0,1351.0,8.071696199281364
"50.01473,19.83235","50.06777,19.97721",9:17,17782.0,10582.0,13305.62,inf,10582.0,3563.0,1531.0,11.90804532963935
"50.0363,19.97387","50.04618,19.92571",9:19,11402.0,4202.0,4959.68,inf,4202.0,1900.0,751.0,3.6104716178464935
"50.06667,19.92784","49.98671,19.9692",7:42,16163.0,8963.0,10947.06,inf,8963.0,3270.0,1113.0,9.36919734631338
"50.10479,19.99813","50.00792,20.21122",9:59,,,,,,6206.0,1791.0,18.640000435457623
"50.05024,19.84445","50.06493,20.14371",7:57,,,,,,7136.0,1735.0,21.426234766282388
"50.06338,19.93865","50.05426,19.92226",6:22,8626.0,1426.0,1725.03,0.0,1426.0,533.0,368.0,1.5483476164382326
"50.0738,20.05829","50.06069,20.0794",7:33,9579.0,2379.0,2991.82,inf,2379.0,782.0,394.0,2.096493521110394
"50.10102,20.11714","49.98161,19.89662",6:32,,,,,,7488.0,1680.0,20.598549467668292
"49.99908,19.83388","50.05857,20.16872",9:49,,,,,,8398.0,2169.0,24.816107457927696
"50.0561,19.85821","49.99353,20.08824",8:47,,,,,,6063.0,,17.845007515690877
"50.01867,20.02838","50.07737,19.95823",7:09,15716.0,8516.0,10634.22,inf,8516.0,3283.0,972.0,8.227579887391201
"50.11404,19.94485","50.10091,19.81178",8:32,16361.0,9161.0,11722.4,inf,9161.0,3008.0,794.0,9.601511962929495
"50.02451,20.04483","50.08847,20.08661",7:46,15078.0,7878.0,9926.45,inf,7878.0,2733.0,907.0,7.712162538985989
"49.9923,19.89543","50.03127,19.93894",7:32,12371.0,5171.0,6393.6,inf,5171.0,1680.0,1021.0,5.333264884273567
