start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"38.17122,13.28982","38.10027,13.35766",8:45,16472.0,9272.0,11909.29,inf,9272.0,3159.0,1130.0,9.871418494241343
"38.13395,13.31414","38.11859,13.39482",9:02,,,,,,,,7.260952295233499
"38.12663,13.32561","38.0611,13.39669",8:28,17354.0,10154.0,13247.22,inf,10154.0,3061.0,,9.580504513746996
"38.08234,13.35353","38.08112,13.35358",6:34,7302.0,102.0,132.34,0.0,102.0,29.0,12.0,0.1357283800091776
"38.17572,13.31803","38.10663,13.29011",8:38,15819.0,8619.0,11102.72,inf,8619.0,2845.0,1220.0,8.061147947746791
"38.12529,13.33142","38.13616,13.30767",9:17,9696.0,2496.0,3180.91,inf,2496.0,840.0,429.0,2.4033755072720653
"38.15868,13.30872","38.07078,13.32912",9:19,16704.0,9504.0,12402.53,inf,9504.0,2788.0,962.0,9.935638472700678
"38.14062,13.2676","38.15677,13.41517",7:42,,,,,,,,13.028588905075264
"38.15507,13.31405","38.14504,13.30597",9:59,8989.0,1789.0,2294.93,inf,1789.0,598.0,336.0,1.3202504456619941
"38.14707,13.27439","38.07827,13.38781",7:57,,,,,,4475.0,1834.0,12.529542062279877
"38.10591,13.3583","38.17045,13.32371",6:22,14075.0,6875.0,8698.9,inf,6875.0,2391.0,1136.0,7.788067463922156
"38.21077,13.31711","38.19633,13.2515",7:33,14666.0,7466.0,9763.71,inf,7466.0,2188.0,738.0,5.953546159533701
"38.10349,13.38979","38.11964,13.45051",6:32,,,,,,,,5.6076710840823365
"38.11233,13.36641","38.18265,13.38701",9:49,,,,,,,,8.024047094616977
"38.13952,13.26453","38.16606,13.26975",8:47,13404.0,6204.0,8184.84,inf,6204.0,1694.0,712.0,2.9862023085985623
"38.19854,13.30862","38.11733,13.31646",7:09,16132.0,8932.0,11411.3,inf,8932.0,2911.0,1253.0,9.056120131264576
"38.08037,13.3132","38.19416,13.35788",8:32,20247.0,13047.0,16675.51,inf,13047.0,4146.0,1668.0,13.242538713641869
"38.20734,13.30354","38.08669,13.35111",7:46,21036.0,13836.0,17873.55,inf,13836.0,4590.0,1491.0,14.045798366747759
"38.20675,13.29623","38.22088,13.36039",7:32,,,,,,,,5.821483655237979
"38.12486,13.33661","38.08615,13.35692",9:47,12296.0,5096.0,6535.48,inf,5096.0,1696.0,700.0,4.656758952273952
"38.17334,13.27708","38.19591,13.40568",9:25,,,,,,,,11.516639224745004
"38.10033,13.38148","38.10378,13.26567",6:19,16058.0,8858.0,11463.38,inf,8858.0,2825.0,1282.0,10.14071665587845
"38.12656,13.36065","38.18309,13.26014",6:14,18706.0,11506.0,14959.92,inf,11506.0,3629.0,1152.0,10.804944750588199
"38.15154,13.31286","38.19169,13.43633",6:36,,,,,,,,11.680301865673343
"38.06493,13.32589","38.07472,13.3311",6:32,8363.0,1163.0,1509.21,0.0,1163.0,319.0,118.0,1.1802775469548907
"38.14801,13.28449","38.07192,13.41209",8:16,20340.0,13140.0,17007.53,inf,13140.0,4497.0,1592.0,14.007773731032032
"38.12443,13.32844","38.18708,13.34296",9:04,15132.0,7932.0,10239.95,inf,7932.0,2526.0,1396.0,7.081103361850189
"38.08219,13.41918","38.10635,13.28146",6:49,18458.0,11258.0,14614.77,inf,11258.0,3423.0,1297.0,12.34767074439012
"38.12295,13.29185","38.22182,13.43409",8:55,,,,,,,,16.597337232012848
"38.10503,13.29292","38.05897,13.26236",7:03,14584.0,7384.0,9586.37,inf,7384.0,2188.0,1007.0,5.778018403614639
"38.09198,13.42952","38.19048,13.25142",8:02,,,,,,5983.0,1792.0,19.04096121222354
"38.103,13.35519","38.22036,13.37334",7:20,,,,,,,,13.145961269074931
"38.18894,13.28593","38.18893,13.33509",7:39,10774.0,3574.0,4562.07,inf,3574.0,1219.0,913.0,4.296415852599976
"38.17453,13.28232","38.12177,13.44468",8:02,,,,,,,,15.361988508844874
"38.11551,13.26443","38.08779,13.29099",9:20,15918.0,8718.0,11353.7,inf,8718.0,2470.0,2305.0,3.860290390637852
"38.10277,13.30119","38.1605,13.31813",6:47,15267.0,8067.0,10456.97,inf,8067.0,2553.0,1152.0,6.588058689651283
"38.1541,13.37454","38.10148,13.24786",8:56,19976.0,12776.0,16583.79,inf,12776.0,3953.0,2091.0,12.530629008215202
"38.17359,13.33225","38.21654,13.4249",9:48,,,,,,,,9.40019037068901
"38.11234,13.27349","38.21157,13.43894",9:07,,,,,,,,18.193014669349406
"38.08978,13.3184","38.20212,13.35528",9:41,,,,,,,,12.901247921848597
"38.14903,13.36202","38.08977,13.38058",8:35,14322.0,7122.0,8950.64,inf,7122.0,2472.0,1074.0,6.786494566904514
"38.10236,13.33712","38.12318,13.43733",9:28,,,,,,,,9.067673036937599
"38.15238,13.35865","38.21477,13.34705",7:52,,,,,,,,7.011146480086281
"38.05979,13.32025","38.12113,13.42161",9:38,,,,,,,,11.18960666697397
"38.15584,13.31254","38.19119,13.31547",7:33,11518.0,4318.0,5534.08,inf,4318.0,1424.0,778.0,3.9390763793885313
"38.1182,13.3196","38.18131,13.29303",6:21,13969.0,6769.0,8771.32,inf,6769.0,1985.0,891.0,7.392127212340078
"38.21293,13.31531","38.20781,13.37508",9:54,,,,,,,,5.253097543615001
"38.09814,13.31271","38.08643,13.31078",6:30,9193.0,1993.0,2588.02,inf,1993.0,568.0,259.0,1.3130011338453154
"38.12385,13.26693","38.09316,13.30533",6:27,14530.0,7330.0,9561.32,inf,7330.0,3344.0,842.0,4.7888873001554355
"38.0759,13.36845","38.06672,13.31853",9:34,12067.0,4867.0,6358.87,inf,4867.0,1464.0,690.0,4.487511869386117
"38.09886,13.35942","38.17906,13.31239",7:33,16055.0,8855.0,11240.02,inf,8855.0,2994.0,1157.0,9.82064980731569
"38.09102,13.40501","38.17991,13.28428",6:12,,,,,,4890.0,1659.0,14.463433661325011
"38.1083,13.37993","38.21571,13.40399",9:40,,,,,,,,12.127275042212412
"38.16982,13.3408","38.08611,13.41153",8:03,17360.0,10160.0,12918.62,inf,10160.0,3755.0,1533.0,11.176620683625032
"38.16752,13.26066","38.05183,13.3149",8:42,,,,,,5115.0,2296.0,13.7115386387684
"38.21409,13.29887","38.13573,13.31774",6:05,17510.0,10310.0,13338.82,inf,10310.0,3153.0,1220.0,8.867991524492886
"38.1276,13.25089","38.05706,13.31196",6:00,21233.0,14033.0,18401.93,inf,14033.0,4752.0,1470.0,9.49135728677658
"38.21457,13.31951","38.1576,13.37034",9:11,14877.0,7677.0,9836.53,inf,7677.0,2350.0,907.0,7.737282917402257
"38.08643,13.31804","38.07933,13.4229",8:34,15551.0,8351.0,10942.41,inf,8351.0,2354.0,968.0,9.211626281288133
"38.16421,13.29619","38.12093,13.25966",6:58,17932.0,10732.0,13994.45,inf,10732.0,3188.0,3021.0,5.776327717613921
"38.09637,13.32574","38.09773,13.28104",9:10,12562.0,5362.0,6989.84,inf,5362.0,1657.0,809.0,3.914472279421732
"38.14131,13.26192","38.06965,13.41749",7:22,,,,,,5657.0,2025.0,15.772602441021826
"38.1316,13.35589","38.11565,13.42198",7:13,,,,,,,,6.047144574739519
"38.06632,13.39557","38.16292,13.38417",8:18,,,,,,,,10.787631636935618
