start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"51.42004,6.98422","51.48802,6.95363",9:34,15452.0,8252.0,10008.56,inf,8252.0,3019.0,1081.0,7.850580041583449
"51.39843,6.97629","51.38581,6.97406",7:33,9521.0,2321.0,3008.27,inf,2321.0,944.0,146.0,1.4117843516785218
"51.37447,7.04046","51.36459,6.98299",6:12,10970.0,3770.0,4859.75,inf,3770.0,1106.0,623.0,4.137979128486283
"51.45259,7.05826","51.38306,6.9472",9:40,17303.0,10103.0,12645.9,inf,10103.0,3597.0,984.0,10.912699413035671
"51.39921,7.03006","51.48559,6.97592",8:03,18979.0,11779.0,14297.43,inf,11779.0,5261.0,1387.0,10.311951128049332
"51.44856,7.11488","51.47669,7.03511",8:42,13168.0,5968.0,7603.66,inf,5968.0,2211.0,836.0,6.350055627701299
"51.39076,7.08254","51.48651,6.94357",6:05,20679.0,13479.0,16575.17,inf,13479.0,4578.0,1685.0,14.357645530619907
"51.40937,7.05367","51.52507,7.08136",6:00,19452.0,12252.0,15080.91,inf,12252.0,4339.0,1613.0,13.007452054607457
"51.47565,7.00862","51.38547,7.09005",9:11,18056.0,10856.0,13141.71,inf,10856.0,4112.0,1349.0,11.507399735623926
"51.47316,6.91637","51.34854,6.9788",8:34,,,,,,4933.0,1870.0,14.517829726518519
"51.38665,6.94781","51.42588,7.0989",6:58,18984.0,11784.0,14744.95,inf,11784.0,4128.0,1306.0,11.351620093258822
"51.43241,7.11988","51.39954,6.97099",9:10,18161.0,10961.0,13663.65,inf,10961.0,4036.0,1443.0,10.953040339905666
"51.38581,6.98242","51.37816,7.10314",7:22,15523.0,8323.0,10416.84,inf,8323.0,3344.0,1549.0,8.420988310083834
"51.44231,7.12406","51.40272,7.09173",7:13,13557.0,6357.0,7949.95,inf,6357.0,2185.0,1116.0,4.940106042608892
"51.4696,6.95727","51.42298,6.91522",8:18,12697.0,5497.0,6881.31,inf,5497.0,1945.0,737.0,5.946861563838133
"51.39652,6.99128","51.39799,6.93983",9:36,11467.0,4267.0,5481.18,inf,4267.0,1457.0,704.0,3.573156858300193
"51.42631,7.10433","51.41671,6.96284",9:15,16572.0,9372.0,11517.32,inf,9372.0,3155.0,1146.0,9.86876304596247
"51.42384,7.12236","51.47068,6.95433",7:43,19414.0,12214.0,15120.77,inf,12214.0,4422.0,1713.0,12.75629389530716
"51.43447,7.026","51.41729,7.10207",7:27,12714.0,5514.0,7003.15,inf,5514.0,1955.0,793.0,5.609466929777131
"51.4689,7.08177","51.39081,6.92773",9:44,19948.0,12748.0,15605.1,inf,12748.0,4488.0,922.0,13.76378282978295
"51.37825,6.9528","51.46155,7.06497",7:30,18693.0,11493.0,14320.24,inf,11493.0,4269.0,858.0,12.095178665347241
"51.46772,7.07831","51.35462,6.95071",7:52,,,,,,5682.0,1463.0,15.377812827204634
"51.4984,7.04268","51.37184,7.13319",6:06,,,,,,5462.0,2091.0,15.40805858718495
"51.51185,6.99534","51.5187,7.07456",7:45,12161.0,4961.0,6433.49,inf,4961.0,1520.0,620.0,5.534471480310533
"51.38706,7.1003","51.42049,6.92605",8:51,19780.0,12580.0,15787.57,inf,12580.0,4468.0,,12.645797929756892
"51.51393,6.99789","51.43991,6.9689",6:26,16356.0,9156.0,11217.01,inf,9156.0,3855.0,1275.0,8.471983263438133
"51.42963,6.99102","51.52119,7.01033",8:16,16879.0,9679.0,11501.77,inf,9679.0,3684.0,1202.0,10.268469468665245
"51.46217,7.05447","51.35839,6.9864",7:06,19126.0,11926.0,14831.18,inf,11926.0,4973.0,1342.0,12.46820040947539
"51.37269,7.07034","51.45242,7.05687",6:14,15662.0,8462.0,10609.79,inf,8462.0,2790.0,1105.0,8.914654439152823
"51.39352,7.02475","51.44519,7.06786",6:52,15503.0,8303.0,10420.5,inf,8303.0,2958.0,1152.0,6.476607315744211
"51.41445,7.04647","51.49602,6.90456",6:39,19982.0,12782.0,16239.16,inf,12782.0,4307.0,,13.377230297002274
"51.44921,7.03194","51.50798,6.93765",7:11,15613.0,8413.0,10240.34,inf,8413.0,3346.0,963.0,9.238199999520198
"51.37861,6.98818","51.4469,6.95517",9:54,15675.0,8475.0,10434.74,inf,8475.0,2997.0,1150.0,7.9310992877537325
"51.46802,7.07827","51.35438,7.02216",8:07,20212.0,13012.0,16253.28,inf,13012.0,4597.0,1218.0,13.221847857237439
"51.49562,7.00169","51.43906,6.97198",9:01,13799.0,6599.0,7903.6,inf,6599.0,2407.0,854.0,6.61734587396722
"51.40042,6.99955","51.52735,7.10811",9:43,,,,,,5376.0,1447.0,15.992573166859783
"51.46816,7.10051","51.50733,7.12551",6:58,11901.0,4701.0,6006.62,inf,4701.0,1355.0,840.0,4.686865367318927
"51.47743,7.07179","51.49745,7.04101",8:37,10340.0,3140.0,3864.36,inf,3140.0,1222.0,649.0,3.081818466927508
"51.48105,6.90518","51.48075,7.01956",8:55,14798.0,7598.0,9414.18,inf,7598.0,2639.0,,7.920824389891757
"51.49507,7.00729","51.39267,7.00003",6:25,17881.0,10681.0,12781.88,inf,10681.0,4388.0,1264.0,11.397472266205527
"51.42245,7.02187","51.37011,7.00274",7:50,12924.0,5724.0,7142.56,inf,5724.0,2158.0,1014.0,5.969353961246383
"51.47099,6.90196","51.44976,6.90301",9:20,9758.0,2558.0,3146.8,inf,2558.0,945.0,550.0,2.361788850501113
"51.43461,7.00537","51.46401,6.94899",7:56,12198.0,4998.0,6024.76,inf,4998.0,,,5.094288785806521
"51.41758,7.05576","51.36677,6.94155",9:49,16319.0,9119.0,11561.54,inf,9119.0,3048.0,1066.0,9.7322063213347
"51.40832,7.00769","51.38083,6.9587",8:12,11872.0,4672.0,5953.88,inf,4672.0,1494.0,830.0,4.571276300520521
"51.41356,7.00633","51.52516,7.06018",6:18,19902.0,12702.0,15192.42,inf,12702.0,4800.0,1433.0,12.95782169935227
"51.41005,7.0539","51.53293,6.94251",9:17,,,,,,5270.0,1743.0,15.691412319193555
"51.43199,6.96134","51.4155,6.92348",8:01,11004.0,3804.0,4872.17,inf,3804.0,1171.0,635.0,3.2020453411277945
"51.38598,7.07938","51.46953,7.09037",8:51,16098.0,8898.0,10951.04,inf,8898.0,3211.0,1202.0,9.321528552775762
"51.37784,6.95016","51.53074,7.0372",9:44,,,,,,5955.0,1838.0,18.039696984041353
"51.45688,7.05363","51.52762,7.03612",7:53,15157.0,7957.0,9782.19,inf,7957.0,3054.0,1041.0,7.958794227584393
"51.50465,7.01114","51.36161,7.0077",7:41,,,,,,5476.0,1735.0,15.907109867580264
"51.39665,7.11317","51.5232,7.0021",7:48,,,,,,5290.0,1820.0,16.038307075091254
"51.36551,6.96068","51.38593,7.01188",6:56,10977.0,3777.0,4876.77,inf,3777.0,1201.0,560.0,4.217193666133037
"51.41045,7.00991","51.49162,7.10483",9:27,17873.0,10673.0,13185.17,inf,10673.0,3590.0,1128.0,11.168084007705907
"51.44078,7.03846","51.38641,7.04556",9:49,15257.0,8057.0,10192.13,inf,8057.0,2612.0,951.0,6.065686915964959
"51.47187,7.11165","51.37957,7.0448",6:22,18966.0,11766.0,14814.58,inf,11766.0,3927.0,1213.0,11.261335247355035
"51.35553,6.94253","51.47484,6.90191",9:03,21470.0,14270.0,17932.47,inf,14270.0,4928.0,1786.0,13.562437853275425
"51.45005,7.10232","51.49892,6.92025",6:03,20332.0,13132.0,16163.99,inf,13132.0,4777.0,1562.0,13.731059730712099
"51.47093,6.96622","51.47969,7.12914",9:11,17769.0,10569.0,13200.99,inf,10569.0,3550.0,1024.0,11.325470852217006
"51.39933,7.02032","51.36045,7.06245",9:21,12230.0,5030.0,6495.37,inf,5030.0,2004.0,814.0,5.219192936511843
"51.39299,7.03099","51.41049,7.10875",6:25,13809.0,6609.0,8381.8,inf,6609.0,1947.0,1090.0,5.7344355541397105
"51.48663,6.95593","51.38646,7.02143",9:39,19739.0,12539.0,15238.73,inf,12539.0,4501.0,1442.0,12.028204584639054
"51.49066,7.016","51.46268,7.03906",7:41,10560.0,3360.0,4230.76,inf,3360.0,1173.0,493.0,3.49718700486068
"51.39957,6.97337","51.46993,7.07691",8:34,18026.0,10826.0,13173.94,inf,10826.0,4075.0,975.0,10.617161142011502
"51.36856,7.03636","51.49185,7.09641",7:03,21282.0,14082.0,17569.27,inf,14082.0,4930.0,1537.0,14.327377378121986
"51.42768,7.02878","51.46384,7.13017",9:11,14314.0,7114.0,8980.35,inf,7114.0,2400.0,1064.0,8.095688488457403
