start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"48.1381,-1.61641","48.10817,-1.58892",8:45,11296.0,4096,5112.7,inf,4096,1451,748.0,3.9037876884673524
"48.12238,-1.60655","48.1159,-1.57386",9:02,6204.0,2604,3199.65,inf,2604,951,441.0,2.5313581878744364
"48.11929,-1.6019","48.09165,-1.5731",8:28,8849.0,5249,6725.4,inf,5249,1618,746.0,3.7441848987526556
"48.10061,-1.59059","48.10009,-1.59057",6:34,7282.0,82,101.66,0.0,82,35,17.0,0.057840432671035995
"48.13357,-1.57425","48.14926,-1.58386",8:38,6336.0,2736,3493.36,inf,2736,878,281.0,1.884741890180572
"48.13999,-1.60498","48.11085,-1.61629",9:17,7032.0,3432,4293.97,inf,3432,1143,616.0,3.34719595223028
"48.10872,-1.62783","48.13332,-1.59888",9:19,11209.0,4009,4953.67,inf,4009,1375,560.0,3.4785503481598354
"48.11872,-1.59955","48.12331,-1.60917",7:42,4547.0,947,1173.8,0.0,947,365,192.0,0.8777301567554099
"48.11839,-1.55563","48.15246,-1.59311",9:59,9061.0,5461,7025.29,inf,5461,1728,579.0,4.699772373223461
"48.13281,-1.60875","48.09573,-1.60048",7:57,11811.0,4611,5718.13,inf,4611,1674,823.0,4.168568208831704
"48.15049,-1.5947","48.10556,-1.55212",6:22,14782.0,7582,9691.19,inf,7582,2417,1114.0,5.911604667523236
"48.12519,-1.62541","48.132,-1.56561",7:33,8236.0,4636,5969.21,inf,4636,1499,501.0,4.502387923180762
"48.13128,-1.60659","48.12705,-1.60986",6:32,4356.0,756,906.07,0.0,756,300,222.0,0.5292753063682972
"48.11771,-1.56145","48.13699,-1.59238",9:49,11458.0,4258,5551.72,inf,4258,1247,240.0,3.141010192783172
"48.13612,-1.58268","48.13004,-1.57846",8:47,4862.0,1262,1645.54,0.0,1262,371,128.0,0.7450784569061066
"48.12791,-1.62266","48.09889,-1.5767",7:09,8415.0,4815,6019.69,inf,4815,1625,657.0,4.696278301699909
"48.11055,-1.58866","48.13777,-1.60268",8:32,10320.0,3120,3829.43,inf,3120,1136,581.0,3.2006219089522916
"48.15478,-1.60535","48.14869,-1.63194",7:46,9752.0,2552,3326.94,inf,2552,810,1012.0,2.0855741435589374
"48.10953,-1.5759","48.11634,-1.55129",7:32,7312.0,3712,4747.03,inf,3712,1102,501.0,1.977773619483886
"48.11326,-1.58537","48.14292,-1.57702",9:47,7643.0,4043,5127.22,inf,4043,1373,412.0,3.355762436214546
"48.12472,-1.62666","48.13592,-1.62454",9:25,8625.0,1425,1760.54,0.0,1425,473,231.0,1.255282572958038
"48.11078,-1.5639","48.13555,-1.58875",6:19,11487.0,4287,5431.9,inf,4287,1375,650.0,3.314877079191784
"48.14962,-1.60879","48.11537,-1.60561",6:14,7486.0,3886,4894.17,inf,3886,1291,516.0,3.815731201879375
"48.09977,-1.60694","48.14777,-1.58883",6:36,12627.0,5427,6817.57,inf,5427,1829,542.0,5.5040257208511045
"48.15334,-1.61085","48.10244,-1.59157",6:32,13888.0,6688,8419.5,inf,6688,2383,831.0,5.837910074791025
"48.15308,-1.61381","48.15905,-1.58781",8:16,5515.0,1915,2489.05,inf,1915,713,198.0,2.039690746199288
"48.11854,-1.59745","48.10221,-1.58922",9:04,6818.0,3218,4042.84,inf,3218,1096,664.0,1.915865034528936
"48.12066,-1.57277","48.14226,-1.63152",6:49,9802.0,6202,7739.74,inf,6202,2020,,4.977850301444163
"48.13899,-1.62157","48.14851,-1.56945",8:55,11251.0,4051,5202.6,inf,4051,1321,504.0,4.0093840085777295
"48.1082,-1.57926","48.10965,-1.62619",7:03,6820.0,3220,4078.37,inf,3220,1045,772.0,3.488125872019301
"48.13579,-1.57663","48.15206,-1.59832",8:02,10620.0,3420,4341.99,inf,3420,1283,634.0,2.421339256857638
"48.11926,-1.5877","48.1431,-1.62844",7:20,12439.0,5239,6532.86,inf,5239,1710,820.0,4.02103918519928
"48.1298,-1.60707","48.14673,-1.55703",7:39,10790.0,3590,4659.21,inf,3590,1080,469.0,4.163129658837944
"48.09326,-1.60179","48.09739,-1.59968",8:02,4925.0,1325,1707.08,0.0,1325,382,303.0,0.4852343158458987
"48.12831,-1.61857","48.09621,-1.56686",9:20,12340.0,5140,6464.63,inf,5140,1684,787.0,5.242002951667052
"48.15527,-1.61817","48.12976,-1.57481",6:47,8643.0,5043,6470.81,inf,5043,1708,352.0,4.289147051311767
"48.11494,-1.63315","48.13605,-1.58175",8:56,8101.0,4501,5752.79,inf,4501,1447,789.0,4.479345625208312
"48.12688,-1.58027","48.09216,-1.55123",9:48,8700.0,5100,6549.46,inf,5100,1541,731.0,4.421953598174137
"48.14342,-1.62694","48.12915,-1.57633",9:07,12454.0,5254,6724.89,inf,5254,1677,707.0,4.07706947666698
"48.11836,-1.60076","48.14479,-1.59487",9:41,6535.0,2935,3728.53,inf,2935,925,468.0,2.9712120452135604
"48.10054,-1.56399","48.11073,-1.6198",8:35,11267.0,4067,5177.84,inf,4067,1334,554.0,4.29608863579152
"48.11773,-1.61559","48.15944,-1.55794",9:28,12947.0,5747,7342.76,inf,5747,2036,750.0,6.309556116245175
"48.15429,-1.59634","48.09395,-1.59308",7:52,10990.0,7390,9370.84,inf,7390,2541,894.0,6.713863726576526
"48.11017,-1.61515","48.09075,-1.62754",9:38,10132.0,2932,3564.13,inf,2932,1164,322.0,2.34724461836578
"48.10467,-1.5598","48.14622,-1.63197",7:33,14954.0,7754,9761.18,inf,7754,2494,1333.0,7.073866982846252
"48.10932,-1.58992","48.15882,-1.58256",6:21,13075.0,5875,7397.14,inf,5875,2051,552.0,5.531182181576184
"48.14557,-1.61799","48.14557,-1.59806",9:54,5724.0,2124,2740.73,inf,2124,643,354.0,1.478681288655436
"48.13949,-1.61945","48.11724,-1.55365",6:30,12741.0,5541,7027.71,inf,5541,1882,580.0,5.474532121832716
"48.13476,-1.6335","48.15043,-1.61302",6:27,6064.0,2464,3148.33,inf,2464,884,380.0,2.3119589188010017
"48.1146,-1.6267","48.10291,-1.61593",9:34,5338.0,1738,2149.88,inf,1738,669,427.0,1.5261330495028052
"48.10922,-1.6118","48.13357,-1.60494",7:33,10304.0,3104,3777.46,inf,3104,1200,481.0,2.7550630029877325
"48.13087,-1.58208","48.10868,-1.63341",6:12,8458.0,4858,6258.43,inf,4858,1802,837.0,4.539422748862682
"48.15204,-1.62488","48.08847,-1.56978",9:40,16280.0,9080,11610.48,inf,9080,2774,944.0,8.166689160325843
"48.1391,-1.59921","48.15721,-1.56167",8:03,7139.0,3539,4561.61,inf,3539,1115,540.0,3.436843152707446
"48.11326,-1.62303","48.15512,-1.55598",8:42,13543.0,6343,8103.25,inf,6343,2309,803.0,6.813515715427674
"48.14804,-1.62513","48.14901,-1.58509",6:05,10468.0,3268,4206.66,inf,3268,970,1095.0,2.9725038993313078
"48.10374,-1.60483","48.15113,-1.58988",6:00,12919.0,5719,7212.59,inf,5719,1901,554.0,5.385081868102504
"48.12873,-1.58715","48.10374,-1.57963",9:11,7104.0,3504,4449.08,inf,3504,1189,503.0,2.834283571622296
"48.10905,-1.59724","48.11783,-1.55663",8:34,7117.0,3517,4440.29,inf,3517,1105,559.0,3.1690263161871974
"48.13015,-1.58852","48.15647,-1.59322",6:58,10731.0,3531,4540.69,inf,3531,1129,464.0,2.947353515259998
"48.09109,-1.60408","48.11697,-1.563",9:10,8155.0,4555,5776.33,inf,4555,1448,644.0,4.193554870417232
"48.13161,-1.6072","48.14652,-1.60601",7:22,9066.0,1866,2428.87,inf,1866,535,386.0,1.660266196128497
"48.11573,-1.60434","48.14235,-1.61511",7:13,10282.0,3082,3841.69,inf,3082,1090,598.0,3.0660351666083496
"48.15569,-1.60608","48.15353,-1.58186",8:18,5236.0,1636,2066.31,inf,1636,555,181.0,1.812638804315151
"48.10727,-1.60713","48.10233,-1.60792",9:36,4947.0,1347,1683.5,0.0,1347,440,239.0,0.552426163336121
"48.11812,-1.62569","48.10517,-1.61012",9:15,10142.0,2942,3672.85,inf,2942,1077,542.0,1.8465560606917248
"48.09789,-1.58454","48.09402,-1.60477",7:43,9348.0,2148,2796.79,inf,2148,628,231.0,1.5628032485303585
"48.12848,-1.57827","48.10125,-1.61737",7:27,7818.0,4218,5320.5,inf,4218,1529,521.0,4.194464049184687
"48.10757,-1.5882","48.1414,-1.60726",9:44,11515.0,4315,5412.97,inf,4315,1451,743.0,4.018953150234694
"48.10427,-1.56973","48.14176,-1.61865",7:30,8906.0,5306,6660.85,inf,5306,1802,777.0,5.528409161379558
"48.11155,-1.57989","48.15686,-1.57014",7:52,12868.0,5668,7179.79,inf,5668,1963,716.0,5.089931922164923
"48.13751,-1.59575","48.1022,-1.56708",6:06,11773.0,4573,5762.79,inf,4573,1483,767.0,4.4659837188100004
"48.13654,-1.62823","48.08773,-1.60625",7:45,8758.0,5158,6543.25,inf,5158,1798,742.0,5.66743662981943
"48.15618,-1.61274","48.12312,-1.60509",8:51,10871.0,3671,4690.28,inf,3671,1397,520.0,3.7196728872459004
"48.10266,-1.61716","48.11802,-1.56397",6:26,7831.0,4231,5244.07,inf,4231,1394,522.0,4.302590505673608
"48.12058,-1.55658","48.1077,-1.609",8:16,11044.0,3844,4829.55,inf,3844,1203,556.0,4.146788167158987
"48.15638,-1.60438","48.13235,-1.58378",7:06,8031.0,4431,5654.28,inf,4431,1594,942.0,3.0782703174091144
"48.10233,-1.60497","48.09933,-1.56248",6:14,10233.0,3033,3950.05,inf,3033,876,382.0,3.1728240507970975
