start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"50.82066,4.31445","50.80714,4.33078",8:45,9604.0,2404.0,2972.81,inf,2404.0,973.0,493.0,1.8911340079838428
"50.81356,4.32031","50.81063,4.33973",9:02,8911.0,1711.0,2075.37,inf,1711.0,728.0,376.0,1.4028120941439024
"50.81216,4.32307","50.79968,4.34018",8:28,9234.0,2034.0,2469.19,inf,2034.0,935.0,455.0,1.836110162603347
"50.81861,4.3395","50.8257,4.33379",6:34,8160.0,960.0,1159.06,0.0,960.0,406.0,335.0,0.8845402220689431
"50.82151,4.32124","50.80835,4.31452",8:38,8518.0,1318.0,1650.44,0.0,1318.0,843.0,252.0,1.5376014781139695
"50.80739,4.30767","50.8185,4.32486",9:17,9092.0,1892.0,2352.39,inf,1892.0,734.0,413.0,1.7276624560796314
"50.81191,4.32447","50.81398,4.31875",9:19,7756.0,556.0,625.19,0.0,556.0,335.0,173.0,0.4631290081382458
"50.81827,4.319","50.80152,4.32391",7:42,9154.0,1954.0,2471.59,inf,1954.0,1067.0,426.0,1.8941972300695054
"50.82625,4.32735","50.80596,4.35264",9:59,10276.0,3076.0,3754.08,inf,3076.0,1103.0,623.0,2.871751693190986
"50.81758,4.32029","50.81567,4.31834",7:57,7694.0,494.0,621.87,0.0,494.0,318.0,49.0,0.2527323914607289
"50.81976,4.33449","50.81702,4.33699",6:22,7617.0,417.0,489.72,0.0,417.0,299.0,104.0,0.3516690796006655
"50.80411,4.30785","50.81657,4.34759",7:33,10156.0,2956.0,3691.5,inf,2956.0,1462.0,623.0,3.117086096062668
"50.81605,4.31074","50.80295,4.33804",6:32,10221.0,3021.0,3710.84,inf,3021.0,1294.0,707.0,2.408604447765029
"50.80821,4.33094","50.82051,4.32261",9:49,8887.0,1687.0,2084.83,inf,1687.0,696.0,359.0,1.487649852632862
"50.80944,4.33289","50.82283,4.33785",8:47,8642.0,1442.0,1781.01,0.0,1442.0,676.0,328.0,1.529133186228888
"50.80269,4.31516","50.81085,4.32032",7:09,8142.0,942.0,1183.75,0.0,942.0,437.0,212.0,0.977114357055758
"50.80335,4.32008","50.82503,4.33083",8:32,9424.0,2224.0,2804.1,inf,2224.0,856.0,462.0,2.5262476153594666
"50.81182,4.32571","50.80445,4.3306",7:46,8148.0,948.0,1175.51,0.0,948.0,349.0,213.0,0.88862437414135
"50.81962,4.33808","50.82696,4.3252",7:32,8957.0,1757.0,2087.08,inf,1757.0,632.0,554.0,1.2184746844484728
