start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"52.28607,20.94717","52.17555,21.08177",8:45,21085.0,13885.0,16941.63,inf,13885.0,4663,1325.0,15.331608622621815
"52.22802,20.99543","52.2041,21.1555",9:02,17743.0,10543.0,13101.08,inf,10543.0,3855,1078.0,11.224846572664953
"52.21661,21.01819","52.11455,21.15921",8:28,20803.0,13603.0,17127.44,inf,13603.0,4627,1568.0,14.876168970075566
"52.14763,21.07357","52.14574,21.07368",6:34,7390.0,190.0,240.7,0.0,190.0,81,20.0,0.21029240072486563
"52.26935,21.15359","52.32727,21.10654",8:38,13761.0,6561.0,8277.33,inf,6561.0,2277,817.0,7.19134402429847
"52.29307,21.00315","52.18547,20.94776",9:17,19794.0,12594.0,15144.65,inf,12594.0,5334,1265.0,12.54496155963878
"52.21453,21.02971","52.23145,20.9826",9:19,11042.0,3842.0,4395.86,inf,3842.0,1733,577.0,3.7198562527157613
"52.21332,21.24473","52.33911,21.06124",7:42,,,,,,5701,2058.0,18.747970852141492
"52.26654,20.98468","52.12962,21.02515",9:59,21213.0,14013.0,16624.31,inf,14013.0,5701,1474.0,15.472642587521431
"52.33182,21.05344","52.16594,21.26191",7:57,,,,,,7042,3169.0,23.272984649301105
"52.2384,20.9031","52.26356,21.19586",6:22,,,,,,7472,1889.0,20.124724735934226
"52.26091,20.99525","52.24529,20.97922",7:33,9462.0,2262.0,2625.54,inf,2262.0,1031,450.0,2.0511846061318706
"52.2108,21.21623","52.28199,21.0648",6:32,19439.0,12239.0,15624.18,inf,12239.0,4188,1640.0,12.998010650448434
"52.24845,20.91656","52.1413,21.14159",9:49,,,,,,6886,1925.0,19.421928086878776
"52.18434,21.08304","52.28486,21.01441",8:47,18601.0,11401.0,14257.58,inf,11401.0,3648,1357.0,12.115082583787185
"52.34766,21.00132","52.32518,20.87115",7:09,17714.0,10514.0,13136.05,inf,10514.0,3606,1135.0,9.19056920355265
"52.18057,21.1455","52.20573,21.26597",8:32,15171.0,7971.0,10251.53,inf,7971.0,2583,1195.0,8.675053161241678
"52.19434,21.09913","52.30387,21.14001",7:46,18485.0,11285.0,14594.11,inf,11285.0,3474,1071.0,12.493094121687363
"52.23669,20.897","52.27803,20.90736",7:32,12862.0,5662.0,7000.74,inf,5662.0,2200,805.0,4.650568055739214
"52.1852,21.20422","52.27667,21.08257",9:47,18753.0,11553.0,14738.91,inf,11553.0,3751,1617.0,13.118282190085814
"52.32863,20.98448","52.20214,21.00003",9:25,20610.0,13410.0,16445.72,inf,13410.0,5219,1399.0,14.104797914417029
"52.14456,20.99356","52.3218,21.08221",6:19,,,,,,7200,2166.0,20.61213313889602
"52.34233,20.9744","52.15441,21.06878",6:14,,,,,,6681,1921.0,21.861274652397913
"52.34141,20.9599","52.36342,21.08718",6:36,15933.0,8733.0,11239.14,inf,8733.0,2635,1581.0,8.984393389398447
"52.21385,21.04","52.15357,21.08029",6:32,13920.0,6720.0,8111.13,inf,6720.0,2431,760.0,7.24383527936604
"52.22168,21.16081","52.30144,20.87322",8:16,,,,,,6844,1861.0,21.488321152810535
