start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"44.51478,11.2758","44.46,11.3416",8:45,15668.0,8468.0,10474.82,inf,8468.0,3164.0,1405.0,8.021773168705037
"44.48601,11.29939","44.47415,11.37764",9:02,13163.0,5963.0,7397.67,inf,5963.0,2215.0,1156.0,6.346639897156646
"44.48035,11.31052","44.42977,11.37946",8:28,17318.0,10118.0,12645.3,inf,10118.0,3369.0,1782.0,7.8468471015866
"44.44616,11.33759","44.44522,11.33765",6:34,7329.0,129.0,171.38,0.0,129.0,35.0,16.0,0.10463169782998122
"44.5065,11.37671","44.53521,11.35371",8:38,11025.0,3825.0,4686.97,inf,3825.0,1471.0,490.0,3.6764811545936538
"44.51825,11.30317","44.46492,11.27609",9:17,13012.0,5812.0,7324.11,inf,5812.0,2046.0,1150.0,6.307074684250543
"44.47932,11.31615","44.48771,11.29312",9:19,9985.0,2785.0,3500.38,inf,2785.0,910.0,572.0,2.0514283690285997
"44.5051,11.29414","44.43723,11.31392",7:42,15586.0,8386.0,10678.92,inf,8386.0,2558.0,1317.0,7.708280616047609
"44.53746,11.32775","44.45524,11.42966",9:59,18957.0,11757.0,14420.03,inf,11757.0,4132.0,1084.0,12.203225017926707
"44.50231,11.29931","44.49457,11.29147",7:57,8656.0,1456.0,1835.75,0.0,1456.0,548.0,182.0,1.0617714368392912
"44.47748,11.40733","44.51276,11.33331",6:22,14403.0,7203.0,8720.27,inf,7203.0,2450.0,1084.0,7.061039966536027
"44.51116,11.35652","44.50003,11.36662",7:33,8731.0,1531.0,1724.6,0.0,1531.0,713.0,363.0,1.474170066157056
"44.53426,11.38467","44.43291,11.27921",6:32,,,,,,5207.0,1399.0,14.035671311740945
"44.49613,11.26084","44.44302,11.37085",9:49,19316.0,12116.0,14983.08,inf,12116.0,4237.0,1676.0,10.539379405430724
