start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"43.30805,5.53626","43.27051,5.56945",8:45,9800.0,6200.0,7773.93,inf,6200.0,2032.0,1145.0,4.963966882772428
"43.28833,5.54816","43.2802,5.58763",9:02,11900.0,4700.0,5945.04,inf,4700.0,1611.0,557.0,3.3203567362299022
"43.28445,5.55377","43.24979,5.58854",8:28,10345.0,6745.0,8654.74,inf,6745.0,2188.0,612.0,4.772754911570273
"43.30237,5.58716","43.32205,5.57555",6:34,10607.0,3407.0,4366.69,inf,3407.0,999.0,486.0,2.381406966172064
"43.31043,5.55006","43.27388,5.5364",8:38,12210.0,5010.0,6373.38,inf,5010.0,1730.0,765.0,4.211865006319808
"43.28375,5.55661","43.2895,5.54499",9:17,8482.0,1282.0,1611.38,0.0,1282.0,423.0,251.0,1.1372912908473052
"43.30142,5.54551","43.25491,5.55549",9:19,13777.0,6577.0,8418.17,inf,6577.0,2155.0,900.0,5.234401990529296
"43.32359,5.56246","43.26724,5.61386",7:42,17822.0,10622.0,13683.51,inf,10622.0,3329.0,1854.0,7.5209667554845
"43.29186,5.52539","43.3004,5.59758",9:59,13781.0,6581.0,8344.69,inf,6581.0,2043.0,894.0,5.918992051608087
"43.2995,5.54811","43.2942,5.54416",7:57,7772.0,572.0,746.25,0.0,572.0,159.0,72.0,0.6704488867602234
"43.28248,5.6026","43.30666,5.56526",6:22,11098.0,3898.0,4930.47,inf,3898.0,1226.0,473.0,4.044938820798132
"43.30557,5.57697","43.29794,5.58207",7:33,8642.0,1442.0,1814.35,0.0,1442.0,482.0,235.0,0.9434703369781378
"43.3214,5.59117","43.25194,5.53798",6:32,15712.0,8512.0,10859.78,inf,8512.0,2618.0,871.0,8.842499990895526
"43.2621,5.52284","43.2967,5.60361",9:49,15514.0,8314.0,10575.44,inf,8314.0,2760.0,1653.0,7.5864350521388175
"43.29527,5.52871","43.25887,5.5842",8:47,16814.0,9614.0,12294.02,inf,9614.0,3308.0,1187.0,6.046659254705375
"43.27349,5.56976","43.30764,5.55284",7:09,11333.0,4133.0,5160.62,inf,4133.0,1323.0,678.0,4.036700597541366
"43.32897,5.54961","43.32134,5.51751",8:32,11090.0,3890.0,5071.03,inf,3890.0,1195.0,1155.0,2.731698011261027
"43.27221,5.58516","43.28076,5.61487",7:46,12642.0,5442.0,7004.66,inf,5442.0,1794.0,883.0,2.5862815485327553
"43.27689,5.57373","43.3141,5.58381",7:32,7822.0,4222.0,5187.81,inf,4222.0,1505.0,658.0,4.217217995163055
"43.25815,5.53769","43.28082,5.54818",9:47,7551.0,3951.0,5104.58,inf,3951.0,1274.0,893.0,2.6600245663037816
"43.29128,5.52389","43.30532,5.52644",9:25,5014.0,1414.0,1840.46,0.0,1414.0,413.0,200.0,1.5747567561724027
"43.27379,5.59964","43.30486,5.56965",6:19,12264.0,5064.0,6476.98,inf,5064.0,1571.0,662.0,4.222307621988899
"43.32251,5.54546","43.27954,5.54929",6:14,12623.0,5423.0,6928.96,inf,5423.0,1734.0,928.0,4.788087713538181
"43.25998,5.5477","43.32019,5.56955",6:36,13972.0,6772.0,8621.73,inf,6772.0,2035.0,1197.0,6.924681205411995
"43.32716,5.54297","43.26332,5.56624",6:32,12172.0,8572.0,10889.13,inf,8572.0,2876.0,1266.0,7.3442492603342995
"43.32685,5.5394","43.33432,5.57078",8:16,7000.0,3400.0,4445.98,inf,3400.0,994.0,1179.0,2.670595615260133
"43.31816,5.58783","43.28041,5.52953",9:04,9476.0,5876.0,7479.53,inf,5876.0,1940.0,769.0,6.314988328691326
"43.28352,5.55915","43.26304,5.56908",6:49,8122.0,4522.0,5790.03,inf,4522.0,1410.0,700.0,2.4150112246873863
"43.28618,5.58894","43.31327,5.51802",8:55,13917.0,6717.0,8517.64,inf,6717.0,2162.0,992.0,6.481681991102889
"43.30917,5.53003","43.32111,5.59294",7:03,9804.0,6204.0,7978.13,inf,6204.0,1980.0,855.0,5.260014899047883
"43.30516,5.58428","43.32556,5.55809",8:02,10644.0,3444.0,4439.27,inf,3444.0,1004.0,519.0,3.1040598427786397
"43.28442,5.57091","43.31433,5.52174",7:20,13208.0,6008.0,7532.49,inf,6008.0,1967.0,1006.0,5.185989895876562
"43.29764,5.54753","43.31888,5.60793",7:39,13273.0,6073.0,7684.5,inf,6073.0,1938.0,797.0,5.427943632327967
"43.31301,5.58994","43.29685,5.52115",8:02,13167.0,5967.0,7694.94,inf,5967.0,1743.0,833.0,5.84920381101954
"43.32296,5.60612","43.31949,5.52621",9:20,14355.0,7155.0,9262.6,inf,7155.0,2179.0,856.0,6.475934587605556
"43.29577,5.53365","43.25551,5.59608",6:47,11507.0,7907.0,10110.23,inf,7907.0,2473.0,812.0,6.751690749219508
"43.29398,5.57989","43.25044,5.61494",8:56,13910.0,6710.0,8669.19,inf,6710.0,2000.0,659.0,5.611771794811445
"43.30482,5.5941","43.24882,5.56611",9:48,10335.0,6735.0,8700.66,inf,6735.0,2013.0,797.0,6.626385301764587
"43.28329,5.55515","43.31644,5.56226",9:07,7204.0,3604.0,4613.47,inf,3604.0,1083.0,518.0,3.730747541547529
"43.28251,5.53725","43.33482,5.60683",9:41,14210.0,7010.0,8945.41,inf,7010.0,2285.0,574.0,8.09500199695779
"43.32836,5.56048","43.25268,5.56442",8:35,16254.0,9054.0,11602.8,inf,9054.0,3135.0,1451.0,8.421272052568078
"43.27303,5.53777","43.24866,5.52282",9:28,11348.0,7748.0,10064.77,inf,7748.0,2383.0,1652.0,2.9679427106739693
"43.27195,5.56824","43.33405,5.57712",7:52,10543.0,6943.0,8768.54,inf,6943.0,2131.0,1097.0,6.942492754587181
"43.31742,5.53435","43.31742,5.5584",9:38,10343.0,3143.0,4102.9,inf,3143.0,946.0,561.0,1.9456798416001118
"43.3098,5.53259","43.28189,5.61202",7:33,14257.0,7057.0,8880.84,inf,7057.0,2341.0,1030.0,7.138222760779678
"43.27183,5.54182","43.30238,5.55011",6:21,11082.0,3882.0,4970.6,inf,3882.0,1192.0,564.0,3.462642643829977
"43.29899,5.5777","43.27115,5.51573",9:54,10142.0,6542.0,8329.06,inf,6542.0,2121.0,1409.0,5.894465287258188
"43.3093,5.55702","43.33203,5.60234",6:30,11350.0,4150.0,5356.24,inf,4150.0,1237.0,530.0,4.453033037065062
"43.32052,5.52573","43.32174,5.57407",6:27,8890.0,5290.0,6871.82,inf,5290.0,1679.0,1456.0,3.9128895039178393
"43.26496,5.55024","43.3244,5.56828",9:34,11206.0,7606.0,9683.24,inf,7606.0,2296.0,1028.0,6.768762155835901
"43.29631,5.57158","43.26496,5.58066",7:33,8390.0,4790.0,6110.29,inf,4790.0,1715.0,521.0,3.5626103304440484
"43.27161,5.5594","43.28263,5.60842",6:12,11939.0,4739.0,6016.94,inf,4739.0,1541.0,609.0,4.153296254640402
"43.29808,5.56993","43.33109,5.56425",9:40,10837.0,3637.0,4653.78,inf,3637.0,1086.0,755.0,3.6991993269020775
"43.29991,5.54738","43.31862,5.54881",8:03,6051.0,2451.0,3165.97,inf,2451.0,853.0,402.0,2.0836720482860374
"43.28,5.55083","43.31339,5.53783",8:42,8106.0,4506.0,5805.9,inf,4506.0,1324.0,591.0,3.858981777923217
"43.33012,5.54873","43.32741,5.57797",6:05,9949.0,2749.0,3574.14,inf,2749.0,782.0,756.0,2.384236037191268
"43.26938,5.54746","43.26319,5.54651",6:00,9289.0,2089.0,2732.64,inf,2089.0,635.0,1159.0,0.6925814376627618
"43.32505,5.58564","43.31956,5.61118",9:11,9738.0,2538.0,3258.33,inf,2538.0,774.0,331.0,2.154356659472992
"43.28299,5.52506","43.26675,5.54385",8:34,9767.0,2567.0,3301.51,inf,2567.0,759.0,533.0,2.3611417220559345
"43.29598,5.58229","43.26183,5.5351",6:58,12945.0,5745.0,7383.48,inf,5745.0,1738.0,911.0,5.386385300710877
"43.26976,5.57031","43.31219,5.5473",9:10,9563.0,5963.0,7488.85,inf,5963.0,1865.0,1236.0,5.072266403092499
"43.29401,5.60635","43.30782,5.57245",7:22,7507.0,3907.0,4831.09,inf,3907.0,1302.0,602.0,3.1438494985625467
"43.26562,5.59261","43.31265,5.53355",7:13,10189.0,6589.0,8371.7,inf,6589.0,2042.0,889.0,7.085093718715495
"43.31941,5.59281","43.28687,5.53734",8:18,9150.0,5550.0,7001.43,inf,5550.0,1756.0,,5.765415675062769
"43.27476,5.58034","43.33159,5.59211",9:36,13670.0,6470.0,8115.82,inf,6470.0,2079.0,784.0,6.390580141725439
"43.30731,5.5612","43.26302,5.5958",9:15,14952.0,7752.0,9949.55,inf,7752.0,2481.0,1180.0,5.665480269125833
"43.33073,5.54069","43.28927,5.54992",7:43,12616.0,5416.0,7052.55,inf,5416.0,1639.0,,4.670239128461307
"43.2636,5.53536","43.28286,5.59956",7:27,10068.0,6468.0,8328.82,inf,6468.0,2016.0,1003.0,5.621571075009316
"43.28607,5.60848","43.26993,5.54521",9:44,13173.0,5973.0,7627.52,inf,5973.0,1912.0,896.0,5.42727468995961
"43.32756,5.58538","43.2483,5.56255",7:30,16832.0,9632.0,12373.63,inf,9632.0,3011.0,980.0,9.004947286810227
"43.33098,5.55078","43.30084,5.57565",7:52,7431.0,3831.0,4946.7,inf,3831.0,1110.0,520.0,3.9090158005719045
"43.26319,5.55006","43.25943,5.60136",6:06,8726.0,5126.0,6643.72,inf,5126.0,1602.0,1437.0,4.175061433564452
"43.30434,5.53938","43.28144,5.52151",7:45,7999.0,4399.0,5687.87,inf,4399.0,1325.0,536.0,2.9284347797899626
"43.26845,5.55383","43.26917,5.53196",8:51,9405.0,2205.0,2876.6,inf,2205.0,679.0,905.0,1.7725384376879016
"43.3316,5.577","43.25374,5.55823",6:26,12873.0,9273.0,11818.08,inf,9273.0,3103.0,965.0,8.789906650013604
"43.28308,5.60187","43.27836,5.54174",8:16,11989.0,4789.0,6040.77,inf,4789.0,1860.0,632.0,4.895754669264825
"43.28709,5.56858","43.27865,5.60091",7:06,7317.0,3717.0,4738.41,inf,3717.0,1139.0,722.0,2.7802164010631465
"43.304,5.59228","43.26564,5.52682",6:14,10173.0,6573.0,8301.68,inf,6573.0,2266.0,1207.0,6.802178645723743
"43.25947,5.53748","43.30038,5.58514",6:52,13370.0,6170.0,7886.84,inf,6170.0,1859.0,1158.0,5.964772623938918
"43.30342,5.59081","43.24787,5.53659",6:39,11121.0,7521.0,9608.77,inf,7521.0,2468.0,521.0,7.577694230688253
"43.31848,5.57567","43.25632,5.61414",7:11,12059.0,8459.0,10867.73,inf,8459.0,2662.0,1074.0,7.580889434275363
"43.32509,5.55555","43.32845,5.58922",9:54,10728.0,3528.0,4592.8,inf,3528.0,1052.0,623.0,2.749039445505456
"43.32611,5.55664","43.28975,5.54432",8:07,12310.0,5110.0,6526.55,inf,5110.0,1508.0,773.0,4.164128490169189
"43.32872,5.54781","43.27208,5.57392",9:01,13231.0,6031.0,7653.68,inf,6031.0,2109.0,1394.0,6.643062915628828
"43.28471,5.55372","43.32968,5.56192",9:43,12314.0,5114.0,6528.86,inf,5114.0,1515.0,895.0,5.044263624909149
"43.26451,5.52816","43.27385,5.54213",6:58,5311.0,1711.0,2248.8,inf,1711.0,526.0,523.0,1.5355692564345211
"43.30069,5.58068","43.24972,5.55176",8:37,10255.0,6655.0,8451.95,inf,6655.0,2095.0,610.0,6.132161995166225
"43.26697,5.56805","43.29235,5.58637",8:55,7681.0,4081.0,5277.47,inf,4081.0,1226.0,824.0,3.1880708181815094
"43.27725,5.57728","43.31732,5.51697",6:25,11046.0,7446.0,9416.77,inf,7446.0,2376.0,1086.0,6.6086486012065455
"43.29433,5.57111","43.32319,5.53104",7:50,11479.0,4279.0,5447.22,inf,4279.0,1361.0,1327.0,4.561795706909174
"43.29102,5.52432","43.31358,5.59663",9:20,10932.0,7332.0,9442.46,inf,7332.0,2219.0,912.0,6.366490270513457
