start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"48.19151,11.44304","48.11495,11.56057",8:45,19370.0,12170.0,15037.75,inf,12170.0,4904.0,1545.0,12.185567847696067
"48.15129,11.48518","48.13472,11.62494",9:02,17117.0,9917.0,11955.16,inf,9917.0,3812.0,1594.0,10.532248800372576
"48.14339,11.50505","48.07269,11.62818",8:28,19171.0,11971.0,14674.69,inf,11971.0,5180.0,1482.0,12.057437147938776
"48.09561,11.55341","48.09429,11.55351",6:34,7465.0,265.0,322.73,0.0,265.0,260.0,520.0,0.14696507214370666
"48.17993,11.62328","48.22005,11.58219",8:38,12957.0,5757.0,7125.07,inf,5757.0,2330.0,811.0,5.401495625983876
"48.19636,11.49192","48.12182,11.44356",9:17,15744.0,8544.0,10592.18,inf,8544.0,2981.0,1377.0,9.031376003029134
"48.14195,11.51512","48.15367,11.47398",9:19,10521.0,3321.0,4148.09,inf,3321.0,1149.0,518.0,3.3187724299980004
"48.14111,11.70286","48.22825,11.54265",7:42,,,,,,5448.0,1747.0,15.328476696884298
"48.17798,11.4758","48.08313,11.51113",9:59,17590.0,10390.0,12695.5,inf,10390.0,3731.0,1504.0,10.86788162465902
"48.2232,11.53583","48.10829,11.71785",7:57,,,,,,6287.0,,18.587538169128376
"48.15849,11.40457","48.17592,11.66018",6:22,,,,,,6052.0,1710.0,19.055477657280743
"48.17408,11.48503","48.16326,11.47103",7:33,8849.0,1649.0,2084.84,inf,1649.0,596.0,304.0,1.5891733558849679
"48.13937,11.67797","48.18868,11.54576",6:32,17877.0,10677.0,13104.22,inf,10677.0,3731.0,1070.0,11.234491612602852
"48.18644,11.58722","48.17089,11.60525",9:49,9729.0,2529.0,3202.7,inf,2529.0,902.0,353.0,2.1856098539740207
"48.21873,11.63749","48.07708,11.44913",8:47,,,,,,6500.0,1867.0,21.056412266402013
"48.16545,11.41632","48.09121,11.6128",7:09,,,,,,5997.0,1834.0,16.756950775871537
"48.12103,11.56168","48.19067,11.50176",8:32,15625.0,8425.0,10054.79,inf,8425.0,3370.0,1101.0,8.928593975361567
"48.23418,11.49033","48.2186,11.37667",7:46,15730.0,8530.0,10859.98,inf,8530.0,2806.0,997.0,8.595956969368457
"48.11842,11.61622","48.13585,11.7214",7:32,14755.0,7555.0,9320.39,inf,7555.0,2755.0,625.0,8.043492658177797
"48.12796,11.57573","48.20384,11.61142",9:47,15311.0,8111.0,9864.87,inf,8111.0,3113.0,923.0,8.842913996832577
"48.1573,11.39924","48.18594,11.40829",9:25,10640.0,3440.0,4385.44,inf,3440.0,1329.0,576.0,3.2545681278583456
"48.12163,11.66749","48.185,11.56127",6:19,17471.0,10271.0,12698.67,inf,10271.0,3853.0,1086.0,10.570772479449651
"48.09348,11.48355","48.21626,11.56095",6:14,21197.0,13997.0,17124.49,inf,13997.0,5039.0,1661.0,14.810688912064252
"48.21213,11.62568","48.13514,11.41922",6:36,,,,,,6360.0,1500.0,17.54065052384255
"48.14148,11.5241","48.09972,11.55928",6:32,12571.0,5371.0,6587.37,inf,5371.0,2214.0,826.0,5.327431870730683
"48.1469,11.62958","48.20216,11.37847",8:16,,,,,,6287.0,1837.0,19.607925705308578
"48.19379,11.42098","48.21815,11.64376",9:04,,,,,,5093.0,1496.0,16.73014951894404
