start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"48.11505,20.57026","48.06102,20.69537",8:45,18138.0,10938.0,14226.3,inf,10938.0,3268.0,2191.0,11.06571775678657
"48.08667,20.61512","48.07497,20.76391",9:02,17552.0,10352.0,13457.13,inf,10352.0,3302.0,1560.0,11.129505011077734
"48.08109,20.63627","48.03119,20.76735",8:28,17941.0,10741.0,14041.89,inf,10741.0,3319.0,2314.0,11.211539894839264
"48.04737,20.68775","48.04644,20.68786",6:34,,,,,,,1487.0,0.10373406544799658
"48.10688,20.76213","48.13519,20.7184",8:38,10929.0,3729.0,4902.72,inf,3729.0,1117.0,594.0,4.521752638307815
"48.11847,20.62229","48.06586,20.57081",9:17,16064.0,8864.0,11507.36,inf,8864.0,2775.0,1701.0,6.988632300346292
"48.08007,20.64699","48.08835,20.6032",9:19,12091.0,4891.0,6315.69,inf,4891.0,1433.0,2875.0,3.3806146407059066
"48.07948,20.84685","48.14098,20.67629",7:42,20677.0,13477.0,17381.14,inf,13477.0,4138.0,1997.0,14.391709332979492
"48.1055,20.60513","48.03856,20.64274",9:59,15587.0,8387.0,10966.99,inf,8387.0,2627.0,1656.0,7.950649236841849
"48.13742,20.66904","48.05632,20.86281",7:57,,,,,,5013.0,2120.0,16.98231511028794
"48.09174,20.5293","48.10405,20.80142",6:22,,,,,,5891.0,2823.0,20.254641920837194
"48.10275,20.61496","48.09511,20.60006",7:33,8884.0,1684.0,2207.84,inf,1684.0,462.0,2507.0,1.3949989749097707
"48.07825,20.82036","48.11305,20.6796",6:32,17361.0,10161.0,12968.46,inf,10161.0,3733.0,1497.0,11.146871025738838
"48.11147,20.72375","48.1005,20.74294",9:49,9286.0,2086.0,2684.5,inf,2086.0,674.0,342.0,1.8756873416856674
"48.13426,20.77726","48.03429,20.57675",8:47,,,,,,6511.0,3269.0,18.585210713360368
"48.10594,20.48901","48.1186,20.712",7:09,,,,,,4619.0,2166.0,16.614931273966334
"48.09666,20.54181","48.04427,20.75098",8:32,,,,,,5343.0,2919.0,16.597705149057695
"48.06531,20.69656","48.11446,20.63277",7:46,15052.0,7852.0,10195.27,inf,7852.0,2493.0,2875.0,7.233043698291577
"48.06347,20.75462","48.07577,20.86659",7:32,,,,,,,,8.431427726753029
"48.0702,20.71151","48.12375,20.7495",9:47,14829.0,7629.0,9707.67,inf,7629.0,2556.0,1731.0,6.5890510454405895
"48.09091,20.52363","48.11112,20.53326",9:25,10507.0,3307.0,4312.44,inf,3307.0,960.0,1389.0,2.3582846265208994
"48.06574,20.8092","48.11045,20.69612",6:19,16894.0,9694.0,12488.98,inf,9694.0,3013.0,1269.0,9.760272245180849
"48.09952,20.48383","48.09201,20.86389",6:14,,,,,,8023.0,3428.0,28.237747209753977
"48.1296,20.76469","48.07527,20.5449",6:36,,,,,,5867.0,3316.0,17.40295113893482
"48.07974,20.65655","48.05027,20.694",6:32,11800.0,4600.0,5962.88,inf,4600.0,1356.0,1105.0,4.299160342589137
"48.08357,20.76885","48.12256,20.50152",8:16,,,,,,5488.0,2523.0,20.318554155384117
"48.11666,20.54677","48.13385,20.78394",9:04,,,,,,5925.0,2755.0,17.706957264893198
"48.06107,20.73931","48.06369,20.52574",6:49,,,,,,4888.0,2799.0,15.873891980181975
"48.11089,20.75128","48.14025,20.65258",8:55,14709.0,7509.0,9818.4,inf,7509.0,2128.0,1222.0,8.020294771215521
"48.08104,20.7009","48.12409,20.51553",7:03,20926.0,13726.0,17936.0,inf,13726.0,4212.0,2358.0,14.573426958330119
"48.10007,20.61276","48.13064,20.84046",8:02,,,,,,6452.0,3342.0,17.242242705391718
"48.12219,20.77262","48.09893,20.51331",7:20,,,,,,5874.0,2454.0,19.42524325608513
"48.09737,20.56045","48.03943,20.79575",7:39,,,,,,5743.0,3238.0,18.633253180309005
"48.09479,20.73472","48.03213,20.86687",8:02,19488.0,12288.0,15967.53,inf,12288.0,4351.0,1562.0,12.040990611514907
"48.1104,20.78829","48.0298,20.6828",9:20,19404.0,12204.0,15813.11,inf,12204.0,4047.0,2651.0,11.906314854431633
"48.07942,20.64149","48.12713,20.66827",6:47,13263.0,6063.0,7876.09,inf,6063.0,1914.0,1729.0,5.665554024489273
"48.04725,20.80882","48.06565,20.55486",8:56,,,,,,5326.0,2599.0,18.98549333313183
"48.07829,20.57402","48.15358,20.83631",9:48,,,,,,7453.0,3586.0,21.194981153086992
"48.14428,20.66157","48.03536,20.67644",9:07,20431.0,13231.0,17204.75,inf,13231.0,3999.0,3352.0,12.161605997368792
"48.05471,20.82789","48.12971,20.49946",9:41,,,,,,7765.0,3730.0,25.778970852364687
"48.0631,20.69082","48.15246,20.72429",8:35,,,,,,,,10.242426406543048
"48.11757,20.55644","48.0774,20.85585",9:28,,,,,,6606.0,2770.0,22.679344856171543
"48.10903,20.49252","48.1373,20.58571",7:52,14648.0,7448.0,9773.18,inf,7448.0,2181.0,1630.0,7.597906411212063
"48.07262,20.52345","48.05152,20.57243",9:38,11908.0,4708.0,6168.05,inf,4708.0,1492.0,1745.0,4.330555897939537
"48.10201,20.7265","48.06194,20.49289",7:33,,,,,,5373.0,2269.0,17.91671117758232
"48.11685,20.64852","48.14956,20.81936",6:21,,,,,,4951.0,2288.0,13.189717149667752
"48.09815,20.7034","48.05303,20.73765",9:54,13120.0,5920.0,7572.42,inf,5920.0,1958.0,899.0,5.625515394508374
"48.1007,20.69719","48.14821,20.6758",6:30,12833.0,5633.0,7331.94,inf,5633.0,1699.0,760.0,5.516283117711692
