start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"53.25043,6.53353","53.16686,6.63385",8:45,17720.0,10520.0,13439.49,inf,10520.0,3344.0,1201.0,11.444858003256316
"53.20654,6.5695","53.18845,6.6888",9:02,14319.0,7119.0,9238.85,inf,7119.0,2200.0,941.0,8.197470394522853
"53.19791,6.58646","53.12074,6.69156",8:28,16815.0,9615.0,12423.89,inf,9615.0,2996.0,1188.0,11.07847522034347
"53.14575,6.62774","53.14432,6.62782",6:34,7359.0,159.0,192.0,0.0,159.0,69.0,42.0,0.15909823567795514
"53.23779,6.68738","53.28159,6.65231",8:38,15374.0,8174.0,10707.33,inf,8174.0,2283.0,725.0,5.400156104447666
"53.25572,6.57525","53.17436,6.53397",9:17,17376.0,10176.0,12955.19,inf,10176.0,3316.0,917.0,9.455151645449089
"53.19634,6.59505","53.20913,6.55994",9:19,9870.0,2670.0,3367.01,inf,2670.0,884.0,422.0,2.7369786230771878
"53.23566,6.56149","53.13213,6.59165",7:42,17643.0,10443.0,13505.21,inf,10443.0,3163.0,996.0,11.686108526961055
"53.21439,6.50069","53.23341,6.71888",9:59,19566.0,12366.0,16011.19,inf,12366.0,3705.0,1258.0,14.67833628097104
"53.23141,6.56937","53.2196,6.55742",7:57,8796.0,1596.0,1959.85,0.0,1596.0,586.0,226.0,1.5353633530284985
"53.2449,6.6566","53.22792,6.67199",6:22,11882.0,4682.0,6006.24,inf,4682.0,1383.0,576.0,2.1480071129632083
"53.28014,6.6995","53.12553,6.53873",7:33,,,,,,5877.0,1938.0,20.25385696792731
"53.22198,6.51072","53.14096,6.67843",6:32,21120.0,13920.0,17937.92,inf,13920.0,4353.0,1627.0,14.354750584796921
"53.17351,6.6348","53.24952,6.58365",9:49,16482.0,9282.0,11933.83,inf,9282.0,2772.0,,9.112441463630562
"53.18107,6.64679","53.26389,6.67725",8:47,16943.0,9743.0,12640.81,inf,9743.0,2971.0,947.0,9.429781374125179
"53.21309,6.49614","53.24436,6.50387",7:09,7254.0,3654.0,4739.57,inf,3654.0,1148.0,528.0,3.514929941036884
"53.27294,6.68942","53.18891,6.51319",8:32,20224.0,13024.0,16895.28,inf,13024.0,4105.0,1125.0,14.996526975160814
"53.19583,6.60272","53.15024,6.63275",7:46,8531.0,4931.0,6345.44,inf,4931.0,1505.0,833.0,5.450193834107757
