start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"46.20133,6.22303","46.19181,6.21032",8:45,9333.0,2133.0,2594.06,inf,2133.0,796.0,406.0,1.4413784882731484
"46.1986,6.21202","46.20551,6.20715",9:02,8150.0,950.0,1198.22,0.0,950.0,297.0,221.0,0.8548939003876123
"46.19206,6.1992","46.19408,6.19433",8:28,7697.0,497.0,576.3,0.0,497.0,279.0,126.0,0.43699939661491954
"46.19972,6.20775","46.19704,6.20989",6:34,7733.0,533.0,648.24,0.0,533.0,147.0,249.0,0.3404897322822657
"46.20528,6.21371","46.1809,6.19138",8:38,10494.0,3294.0,3945.65,inf,3294.0,1153.0,547.0,3.209892879124523
"46.18446,6.18503","46.19661,6.21893",9:17,10287.0,3087.0,3665.34,inf,3087.0,1205.0,654.0,2.9384828399763148
"46.18966,6.20639","46.20272,6.21062",9:19,8845.0,1645.0,1936.22,0.0,1645.0,623.0,442.0,1.4882542671148458
"46.18308,6.19126","46.19104,6.19567",7:42,8247.0,1047.0,1273.14,0.0,1047.0,449.0,165.0,0.9479837858207494
"46.18372,6.19546","46.20485,6.20464",9:59,9792.0,2592.0,3088.3,inf,2592.0,965.0,421.0,2.4534978905865716
"46.20414,6.21231","46.19089,6.18784",7:57,9562.0,2362.0,2863.62,inf,2362.0,877.0,401.0,2.391186642365553
"46.19198,6.20027","46.18479,6.20444",6:22,8627.0,1427.0,1670.65,0.0,1427.0,597.0,307.0,0.8615274001920974
"46.19958,6.21082","46.20674,6.19983",7:33,8679.0,1479.0,1770.64,0.0,1479.0,490.0,221.0,1.1615486188143425
"46.1923,6.20521","46.2028,6.18457",6:32,9124.0,1924.0,2344.7,inf,1924.0,754.0,381.0,1.9714872461298727
"46.20234,6.21319","46.19666,6.18432",9:49,9498.0,2298.0,2805.0,inf,2298.0,784.0,471.0,2.309957625989038
"46.20583,6.21998","46.20461,6.18644",8:47,9856.0,2656.0,3301.65,inf,2656.0,925.0,367.0,2.584649879955276
"46.19565,6.20897","46.18037,6.22369",7:09,9595.0,2395.0,2860.87,inf,2395.0,971.0,805.0,2.042254972150148
"46.19946,6.21494","46.1798,6.20319",8:32,10164.0,2964.0,3506.31,inf,2964.0,1179.0,437.0,2.365816991425601
"46.1919,6.19859","46.20354,6.20157",7:46,8644.0,1444.0,1785.26,0.0,1444.0,550.0,347.0,1.3144736800548047
"46.1883,6.1913","46.17975,6.18502",7:32,8149.0,949.0,1199.5,0.0,949.0,283.0,89.0,1.0665844490239493
"46.18788,6.193","46.1986,6.19648",9:47,8500.0,1300.0,1536.39,0.0,1300.0,476.0,217.0,1.221735563516136
"46.19741,6.20806","46.18764,6.18205",9:25,9367.0,2167.0,2625.18,inf,2167.0,834.0,334.0,2.2778309008403412
