start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"54.14463,12.09979","54.12751,12.21369",8:45,15018.0,7818.0,10110.41,inf,7818.0,2952.0,738.0,7.660312037219476
"54.13646,12.11598","54.06342,12.21633",9:02,16574.0,9374.0,11848.89,inf,9374.0,3206.0,615.0,10.429398723719075
"54.0871,12.15539","54.08574,12.15547",8:28,8040.0,840.0,1027.01,0.0,840.0,396.0,246.0,0.1513150910435173
"54.13498,12.12418","54.14709,12.09066",6:34,21130.0,13930.0,17669.33,inf,13930.0,4430.0,532.0,2.5652425028702117
"54.1722,12.09214","54.07421,12.12094",8:38,17803.0,10603.0,13314.19,inf,10603.0,3660.0,1289.0,11.056438165158267
"54.15206,12.03409","54.17007,12.24241",9:17,,,,,,6114.0,1304.0,13.709844281486106
"54.18095,12.18295","54.16487,12.19765",9:19,9593.0,2393.0,3133.43,inf,2393.0,706.0,477.0,2.027910314823142
"54.2143,12.22392","54.06796,12.07041",7:42,,,,,,5658.0,2384.0,19.098945056642574
"54.15925,12.04367","54.08256,12.2038",9:59,20592.0,13392.0,16691.45,inf,13392.0,4539.0,1366.0,13.476567877221203
"54.11337,12.16213","54.18531,12.1133",7:57,17929.0,10729.0,13832.04,inf,10729.0,3679.0,1397.0,8.608266003169826
"54.08105,12.06958","54.12881,12.09987",6:22,18344.0,11144.0,14092.04,inf,11144.0,3670.0,892.0,5.665928041882994
"54.15084,12.02975","54.18043,12.03712",7:33,9702.0,2502.0,3144.81,inf,2502.0,881.0,328.0,3.325053559256673
"54.0849,12.09846","54.21175,12.16154",6:32,,,,,,5308.0,,14.691147912333404
"54.20748,12.21429","54.12794,12.04603",9:49,,,,,,6058.0,1699.0,14.078004667679684
"54.13449,12.13151","54.09135,12.16018",8:47,12099.0,4899.0,6222.6,inf,4899.0,1645.0,602.0,5.148100663051484
"54.18009,12.20403","54.22308,12.12846",7:09,,,,,,,,6.856403652494105
"54.1364,12.16546","54.19941,12.02355",8:32,,,,,,,,11.594086756972876
"54.19664,12.22036","54.16258,12.02185",7:46,,,,,,7342.0,1825.0,13.46203807279646
"54.06768,12.11638","54.0786,12.12374",7:32,8396.0,1196.0,1446.86,0.0,1196.0,486.0,312.0,1.3057513687273459
"54.1603,12.05794","54.07548,12.23807",9:47,,,,,,4956.0,1146.0,15.059036923325904
"54.13402,12.11998","54.20386,12.14048",9:25,18484.0,11284.0,14512.42,inf,11284.0,4211.0,1561.0,7.879665843792721
"54.13236,12.06833","54.24258,12.26912",6:19,,,,,,7444.0,,17.913132470111904
"54.11239,12.06983","54.06104,12.02668",6:14,14023.0,6823.0,8762.53,inf,6823.0,2135.0,896.0,6.365772995243729
"54.11013,12.15774","54.24095,12.18336",6:36,20057.0,12857.0,16722.69,inf,12857.0,3758.0,2325.0,14.641773815272947
"54.12407,12.02961","54.09317,12.06711",6:32,11366.0,4166.0,5342.93,inf,4166.0,1664.0,739.0,4.216800515628582
"54.10987,12.0815","54.17422,12.10542",8:16,,,,,,6113.0,2121.0,7.323055939306039
"54.16709,12.18506","54.10843,12.00622",9:04,,,,,,5594.0,1457.0,13.351735713818607
"54.12054,12.0424","54.23116,12.27597",6:49,,,,,,7268.0,,19.55447907768085
"54.09539,12.10581","54.22062,12.15787",8:55,,,,,,5283.0,,14.331561478156145
"54.16144,12.16738","54.09538,12.19359",7:03,16082.0,8882.0,11242.24,inf,8882.0,2869.0,1156.0,7.541443307333852
"54.10941,12.13223","54.13262,12.2737",8:02,16576.0,9376.0,12117.84,inf,9376.0,2974.0,1242.0,9.573819158398287
"54.16517,12.16262","54.23472,12.14624",7:20,,,,,,,,7.806651924840057
"54.06196,12.10841","54.13034,12.25151",7:39,18631.0,11431.0,14660.22,inf,11431.0,3852.0,1813.0,12.036814723548718
"54.12708,12.1075","54.19743,12.06999",8:02,,,,,,,,8.194879548133871
"54.222,12.20796","54.21044,12.28167",9:20,12011.0,4811.0,6342.69,inf,4811.0,1320.0,1766.0,4.961922833889586
"54.13337,12.03314","54.09915,12.08735",6:47,12188.0,4988.0,6457.16,inf,4988.0,1880.0,541.0,5.192511312347309
"54.07992,12.17646","54.06969,12.10599",8:56,12086.0,4886.0,6133.76,inf,4886.0,1811.0,1042.0,4.736182227804951
