start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"55.01741,-1.69166","55.00681,-1.59718",8:45,13460.0,6260.0,7839.18,inf,6260.0,2211.0,723.0,6.138227433164857
"55.01236,-1.67823","54.96712,-1.59499",9:02,14412.0,7212.0,8797.1,inf,7212.0,2652.0,655.0,7.314699462950901
"54.98178,-1.64554","54.98094,-1.64547",8:28,7290.0,90.0,115.53,0.0,90.0,34.0,37.0,0.09351047408716621
"55.03574,-1.59831","55.06141,-1.62608",6:34,10478.0,3278.0,4210.4,inf,3278.0,1096.0,443.0,3.358091951538142
"55.04625,-1.6871","54.99855,-1.7198",8:38,14504.0,7304.0,9533.9,inf,7304.0,2106.0,699.0,5.698870400028955
"54.99506,-1.75313","55.03533,-1.6695",9:17,14942.0,7742.0,9901.7,inf,7742.0,2354.0,735.0,6.962682446361058
"55.01144,-1.67142","55.01894,-1.69923",9:19,9413.0,2213.0,2798.07,inf,2213.0,719.0,228.0,1.9593570475668727
"55.03449,-1.698","54.9738,-1.67412",7:42,18503.0,11303.0,14611.14,inf,11303.0,3350.0,1394.0,6.918116518984211
"55.06343,-1.65742","54.9899,-1.53438",9:59,17821.0,10621.0,13538.34,inf,10621.0,3746.0,1206.0,11.329099716648308
"55.02202,-1.74615","55.03317,-1.57336",7:57,18780.0,11580.0,14828.72,inf,11580.0,3899.0,947.0,11.082323112476187
"55.032,-1.69176","55.02507,-1.70122",6:22,8817.0,1617.0,2078.15,inf,1617.0,505.0,264.0,0.9784197017048436
"55.03991,-1.62268","55.02995,-1.61049",7:33,8879.0,1679.0,2168.03,inf,1679.0,589.0,330.0,1.3527588834144395
"54.98318,-1.75225","55.02834,-1.55892",6:32,20179.0,12979.0,16280.86,inf,12979.0,4355.0,1322.0,13.312020927739576
"55.02647,-1.73821","54.97897,-1.60539",9:49,17509.0,10309.0,13116.25,inf,10309.0,3385.0,805.0,9.982320027074017
"54.99805,-1.63995","55.04261,-1.68045",8:47,14941.0,7741.0,9924.19,inf,7741.0,2317.0,1078.0,5.587113310499812
"55.07045,-1.68818","55.06048,-1.76501",7:09,12617.0,5417.0,7078.37,inf,5417.0,1512.0,395.0,5.016164980661939
"54.99638,-1.60308","55.00754,-1.53198",8:32,12116.0,4916.0,6231.83,inf,4916.0,1635.0,611.0,4.701186967467108
"55.00249,-1.63045","55.05104,-1.60633",7:46,12357.0,5157.0,6552.77,inf,5157.0,1746.0,718.0,5.6131359762635205
"54.97804,-1.71671","55.00762,-1.69159",7:32,10905.0,3705.0,4718.56,inf,3705.0,1227.0,511.0,3.658715180490616
"55.02126,-1.74975","55.03959,-1.74364",9:47,8889.0,1689.0,2231.1,inf,1689.0,475.0,102.0,2.0750658428373563
"54.99844,-1.56843","55.03898,-1.64023",9:25,13724.0,6524.0,8173.69,inf,6524.0,2095.0,789.0,6.424268240853143
"55.06201,-1.69812","55.00594,-1.68895",6:19,13965.0,6765.0,8703.96,inf,6765.0,2488.0,705.0,6.262024448131374
"54.98042,-1.69276","55.05899,-1.64044",6:14,16190.0,8990.0,11298.18,inf,8990.0,2889.0,721.0,9.351573022036593
"55.06809,-1.70407","54.98479,-1.64837",6:36,16718.0,9518.0,12111.45,inf,9518.0,2872.0,885.0,9.91957937646164
"55.01114,-1.66535","54.98442,-1.64157",6:32,10880.0,3680.0,4569.89,inf,3680.0,1231.0,421.0,3.3358829217486226
"54.97114,-1.54857","54.99544,-1.63637",8:16,13309.0,6109.0,7548.91,inf,6109.0,2084.0,783.0,6.2196969389285295
"54.99421,-1.6128","54.99659,-1.74841",9:04,15207.0,8007.0,10083.66,inf,8007.0,3661.0,791.0,8.654079369558836
"55.03938,-1.6052","55.066,-1.66788",6:49,11425.0,4225.0,5480.67,inf,4225.0,1255.0,602.0,4.970002817188062
"55.01231,-1.63719","55.05134,-1.7549",8:55,15379.0,8179.0,10420.72,inf,8179.0,2668.0,710.0,8.666412594643344
"55.02956,-1.69316","55.05728,-1.54858",7:03,17720.0,10520.0,13398.48,inf,10520.0,3681.0,1113.0,9.713189486543298
"54.96976,-1.6779","54.97652,-1.6718",8:02,8148.0,948.0,1121.65,0.0,948.0,342.0,279.0,0.8465119381684553
"55.02712,-1.72637","54.97459,-1.57696",7:20,17817.0,10617.0,13313.54,inf,10617.0,3725.0,874.0,11.176743051842314
"55.02478,-1.61571","54.96797,-1.5318",7:39,18284.0,11084.0,13977.6,inf,11084.0,3854.0,1216.0,8.279486691126442
