start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"51.54384,7.37923","51.46856,7.48738",8:45,18296.0,11096.0,13748.77,inf,11096.0,3839.0,1313.0,11.229306151528519
"51.54806,7.63051","51.49369,7.53188",9:02,15365.0,8165.0,10292.84,inf,8165.0,2729.0,1220.0,9.116920771736151
"51.5043,7.418","51.48801,7.54662",8:28,16111.0,8911.0,10925.54,inf,8911.0,3150.0,1218.0,9.08626657320337
"51.49653,7.43629","51.42702,7.5496",6:34,,,,,,,1796.0,11.016421078820267
"51.44955,7.48079","51.44826,7.48088",8:38,7369.0,169.0,218.74,0.0,169.0,46.0,9.0,0.14357697968200825
"51.53245,7.54508","51.5719,7.50728",9:17,12589.0,5389.0,6644.06,inf,5389.0,1828.0,460.0,5.106190781261627
"51.5486,7.4242","51.47532,7.3797",9:19,15961.0,8761.0,10798.83,inf,8761.0,2961.0,906.0,8.710864899173137
"51.49511,7.44555","51.50664,7.4077",7:42,10472.0,3272.0,3886.65,inf,3272.0,1149.0,484.0,2.9168187177090554
"51.53054,7.40937","51.43728,7.44188",9:59,17008.0,9808.0,12151.39,inf,9808.0,3306.0,1500.0,10.611568407105189
"51.57499,7.46462","51.46202,7.63211",7:57,,,,,,6406.0,1476.0,17.090972680990706
"51.51137,7.34382","51.52851,7.57904",6:22,,,,,,5352.0,1489.0,16.38612133616
"51.5267,7.41786","51.51606,7.40498",7:33,8809.0,1609.0,2046.05,inf,1609.0,625.0,,1.4811791429540189
"51.49257,7.59541","51.54106,7.47375",6:32,18263.0,11063.0,13786.23,inf,11063.0,3998.0,1221.0,9.99694625637848
"51.53886,7.5119","51.52356,7.5285",9:49,9476.0,2276.0,2817.69,inf,2276.0,792.0,517.0,2.052533060637664
"51.5706,7.55816","51.43133,7.38483",8:47,,,,,,6297.0,1969.0,19.589917864775447
"51.51821,7.35464","51.44523,7.53544",7:09,,,,,,5286.0,1411.0,14.919970488954617
"51.47455,7.4884","51.54301,7.43326",8:32,15479.0,8279.0,10213.18,inf,8279.0,3082.0,1091.0,8.515349144737218
"51.58579,7.42274","51.57047,7.31815",7:46,14125.0,6925.0,8801.52,inf,6925.0,2312.0,1010.0,7.425397261535172
"51.47198,7.53859","51.48912,7.63538",7:32,13911.0,6711.0,8566.63,inf,6711.0,2206.0,1108.0,6.9684051459720555
"51.48136,7.50133","51.55596,7.53417",9:47,15987.0,8787.0,10656.23,inf,8787.0,3249.0,964.0,8.600731176202695
"51.5102,7.33892","51.53836,7.34725",9:25,10636.0,3436.0,4401.43,inf,3436.0,1357.0,611.0,3.1838407551313175
"51.47514,7.58577","51.53743,7.48802",6:19,17584.0,10384.0,12877.4,inf,10384.0,3593.0,1412.0,9.682161052096609
"51.57282,7.40921","51.48667,7.4217",6:14,16456.0,9256.0,11671.44,inf,9256.0,2938.0,,9.61832733918953
"51.44746,7.4165","51.56817,7.48773",6:36,20460.0,13260.0,16324.86,inf,13260.0,4726.0,1961.0,14.298998912399824
"51.58216,7.40111","51.45416,7.47694",6:32,21314.0,14114.0,17726.41,inf,14114.0,4709.0,1360.0,15.169269482797622
"51.58153,7.38946","51.59652,7.49172",8:16,15358.0,8158.0,10462.17,inf,8158.0,2712.0,690.0,7.258617543865059
"51.56411,7.54729","51.48842,7.3573",9:04,,,,,,5266.0,1531.0,15.607346364615555
"51.52627,7.63143","51.57491,7.33007",6:49,,,,,,6985.0,1826.0,21.527581775318115
"51.49465,7.45382","51.4536,7.48619",8:55,12011.0,4811.0,6197.62,inf,4811.0,1505.0,551.0,5.085412417099968
"51.49998,7.55089","51.55431,7.31981",7:03,,,,,,5678.0,1530.0,17.089359535644608
"51.54608,7.35893","51.57003,7.56393",8:02,20452.0,13252.0,16752.74,inf,13252.0,4467.0,1196.0,14.420153931993356
"51.46864,7.52535","51.47229,7.34075",7:20,19589.0,12389.0,15507.78,inf,12389.0,4333.0,1352.0,12.792814155634655
"51.53804,7.5357","51.57895,7.45038",7:39,14876.0,7676.0,9723.63,inf,7676.0,2678.0,705.0,7.448709647665049
"51.49646,7.49215","51.55643,7.33192",8:02,19438.0,12238.0,15141.59,inf,12238.0,4619.0,1251.0,12.93594948695206
"51.52296,7.41596","51.56555,7.61279",9:20,20450.0,13250.0,16581.2,inf,13250.0,4411.0,1610.0,14.411752690322
"51.55379,7.55415","51.52138,7.33",6:47,,,,,,4983.0,1780.0,15.916325112739615
"51.51921,7.37075","51.4385,7.57415",8:56,,,,,,6183.0,1340.0,16.701999397962645
"51.58703,7.37231","51.52287,7.54285",9:48,20518.0,13318.0,16841.17,inf,13318.0,4362.0,1214.0,13.781013690140108
"51.51562,7.52139","51.42832,7.63562",9:07,19259.0,12059.0,15218.89,inf,12059.0,4132.0,1289.0,12.523192210605348
"51.53736,7.5677","51.42508,7.47651",9:41,20635.0,13435.0,17062.01,inf,13435.0,4645.0,1399.0,13.99111143691511
"51.4942,7.4408","51.56066,7.46395",8:35,14369.0,7169.0,8550.56,inf,7169.0,3200.0,1213.0,7.56155309237326
"51.49262,7.38248","51.59751,7.60921",9:28,,,,,,6248.0,1496.0,19.541143717030092
"51.58455,7.45816","51.43282,7.47101",7:52,,,,,,5294.0,1279.0,16.895028035192567
"51.47146,7.48344","51.59596,7.51237",9:38,20311.0,13111.0,16084.9,inf,13111.0,4612.0,1266.0,13.987643874244316
"51.56263,7.37303","51.56262,7.4514",7:33,12674.0,5474.0,6966.49,inf,5474.0,1827.0,940.0,5.4173505436202145
"51.54735,7.36728","51.49138,7.62609",6:21,,,,,,6559.0,2012.0,18.957984326336234
"51.47122,7.39736","51.53246,7.42437",9:54,14018.0,6818.0,8310.28,inf,6818.0,2304.0,875.0,7.061560087962694
"51.41716,7.48157","51.48316,7.35762",6:30,18502.0,11302.0,14381.34,inf,11302.0,3944.0,1216.0,11.297531068408732
"51.52567,7.51429","51.46985,7.31235",6:27,21485.0,14285.0,17459.19,inf,14285.0,5090.0,1526.0,15.295089538835878
"51.5789,7.34593","51.41903,7.56265",9:34,,,,,,7316.0,2042.0,23.260809485232755
"51.54635,7.44688","51.59191,7.59456",7:33,18146.0,10946.0,13694.14,inf,10946.0,3495.0,1293.0,11.395036231297864
"51.45744,7.4248","51.57661,7.48359",6:12,20639.0,13439.0,16701.75,inf,13439.0,4694.0,1305.0,13.861451074825613
"51.52029,7.49432","51.45743,7.52392",9:40,13882.0,6682.0,8114.17,inf,6682.0,2421.0,939.0,7.283971189710935
"51.47079,7.45464","51.49287,7.61438",8:03,17828.0,10628.0,13424.6,inf,10628.0,3962.0,1481.0,11.33087633984464
"51.52385,7.48895","51.59003,7.47046",8:42,15298.0,8098.0,10162.66,inf,8098.0,2974.0,650.0,7.469078561203112
"51.52752,7.41546","51.56502,7.42013",6:05,11489.0,4289.0,5460.3,inf,4289.0,1440.0,688.0,4.1822957745928795
"51.48759,7.42671","51.55454,7.38435",6:00,14713.0,7513.0,9341.25,inf,7513.0,2620.0,1040.0,8.00064413176692
"51.58809,7.41987","51.58264,7.51515",9:11,13302.0,6102.0,7793.19,inf,6102.0,1906.0,855.0,6.610800263747595
"51.46631,7.41572","51.45388,7.41264",8:34,8717.0,1517.0,1922.1,0.0,1517.0,477.0,353.0,1.3985278642030026
"51.57792,7.54014","51.56692,7.62338",6:58,13143.0,5943.0,7628.01,inf,5943.0,2043.0,937.0,5.8813456605411245
"51.49359,7.34275","51.46102,7.40396",9:10,12737.0,5537.0,7062.16,inf,5537.0,1646.0,528.0,5.57548568954272
"51.44272,7.50458","51.43298,7.425",7:22,12415.0,5215.0,6709.34,inf,5215.0,1558.0,755.0,5.621391074021197
"51.51964,7.52924","51.45117,7.37545",7:13,19150.0,11950.0,15010.72,inf,11950.0,4479.0,1402.0,13.090568531401797
"51.46708,7.49018","51.55215,7.41522",8:18,17366.0,10166.0,12812.97,inf,10166.0,3827.0,1494.0,10.78847784621703
"51.51568,7.60764","51.54338,7.49717",9:36,16713.0,9513.0,12005.78,inf,9513.0,3192.0,1288.0,8.239208349811065
"51.5666,7.56352","51.50136,7.38277",9:15,20788.0,13588.0,16996.07,inf,13588.0,4561.0,1490.0,14.454489076425576
"51.47708,7.52287","51.59103,7.56122",7:43,20073.0,12873.0,16038.38,inf,12873.0,4445.0,1283.0,12.945348859225758
"51.54235,7.4605","51.45355,7.57325",7:27,20006.0,12806.0,15588.28,inf,12806.0,4633.0,1435.0,12.58631561051122
"51.45389,7.42421","51.44635,7.59138",9:44,18318.0,11118.0,14065.34,inf,11118.0,3696.0,1574.0,11.614543844868704
"51.5364,7.38939","51.49049,7.33117",7:30,13498.0,6298.0,7859.65,inf,6298.0,2155.0,1057.0,6.503233519455387
"51.46443,7.43649","51.46588,7.36524",7:52,12404.0,5204.0,6618.97,inf,5204.0,1700.0,920.0,4.938360867085472
"51.49377,7.59303","51.48431,7.3971",6:06,19483.0,12283.0,15060.41,inf,12283.0,4296.0,1329.0,13.606345870916927
"51.51211,7.33476","51.43608,7.58275",7:45,,,,,,6836.0,,19.14361926199078
"51.5018,7.48456","51.48489,7.5899",8:51,14668.0,7468.0,9178.22,inf,7468.0,2755.0,984.0,7.5312500430046585
"51.53571,7.56179","51.45881,7.34848",6:26,,,,,,5601.0,1636.0,17.063445382135892
"51.53455,7.557","51.42317,7.38031",8:16,,,,,,5809.0,2131.0,17.41007401580403
"51.56476,7.50766","51.44013,7.633",7:06,,,,,,5587.0,1469.0,16.34982261852033
"51.578,7.44211","51.58475,7.5518",6:14,14479.0,7279.0,9278.31,inf,7279.0,2305.0,675.0,7.61630119445478
"51.58005,7.44564","51.50716,7.40549",6:52,16757.0,9557.0,12059.52,inf,9557.0,3333.0,948.0,8.567390212142508
"51.58528,7.41688","51.47173,7.50196",6:39,20166.0,12966.0,15524.49,inf,12966.0,4273.0,1195.0,13.930565687426704
"51.49703,7.43613","51.5872,7.46286",7:11,16721.0,9521.0,11701.24,inf,9521.0,4148.0,1639.0,10.195429059099341
"51.52929,7.63442","51.49032,7.33657",9:54,,,,,,6408.0,1796.0,21.063413195948346
"51.52908,7.52399","51.42689,7.42973",8:07,19218.0,12018.0,14952.44,inf,12018.0,4324.0,1442.0,13.104618944539517
"51.46148,7.48283","51.51236,7.54253",9:01,14312.0,7112.0,8651.88,inf,7112.0,2459.0,1298.0,7.006814640323082
"51.48209,7.51291","51.56241,7.31639",9:43,,,,,,5929.0,1276.0,16.267519595684576
