walk_time,bike_time,car_time,line_distance
7898.0,2214.0,1118.0,7.808488216411273
12423.0,3928.0,1349.0,12.689506509865911
153.0,45.0,53.0,0.20244500696065637
7138.0,1939.0,982.0,6.552274764677705
11910.0,3303.0,1747.0,11.767631255344641
2605.0,735.0,351.0,2.825152747494863
,4981.0,2043.0,15.869432930568445
13982.0,4005.0,1263.0,14.737410815870629
,5296.0,2311.0,20.148618547345883
1839.0,521.0,261.0,1.8234204754438532
11736.0,3268.0,1601.0,10.318020860438288
3793.0,1029.0,577.0,2.5795266558731695
,6598.0,2936.0,23.989085411391404
11674.0,3237.0,1659.0,11.18893331332959
5136.0,1415.0,662.0,6.1704211556589055
11097.0,3118.0,2146.0,11.843974240710548
8620.0,2507.0,838.0,7.389876423511553
10994.0,3065.0,1408.0,11.260537885126901
,5251.0,1951.0,19.359158848169272
,6511.0,2408.0,16.109069585158565
6667.0,1983.0,856.0,6.698891735371201
8343.0,2472.0,966.0,9.020341939408183
,4575.0,1937.0,15.750749800850908
,7096.0,1265.0,10.612974461731882
11120.0,3000.0,1496.0,8.064137382724438
14172.0,3953.0,1651.0,13.145389257803304
,,,13.110739460477369
,5565.0,2321.0,13.818699178518939
2173.0,745.0,231.0,1.6975085500339533
,4695.0,1774.0,15.1749162273701
,4978.0,1862.0,18.362830153383115
9080.0,2504.0,1154.0,10.503208501012425
,8167.0,1199.0,13.228439996330401
,6800.0,2387.0,23.09611807471151
,5151.0,3214.0,19.586236304913076
,6819.0,1828.0,14.518636736819296
11998.0,3255.0,2237.0,11.07269835614104
,5137.0,2325.0,18.983745494386323
8767.0,2587.0,1035.0,9.998375413699256
9553.0,2845.0,1335.0,9.80005273758102
10200.0,2748.0,1239.0,10.428489397939053
12549.0,3755.0,1453.0,13.787589672764264
7182.0,1980.0,1512.0,5.884977350542071
10473.0,2922.0,1292.0,10.772059522743124
3712.0,1096.0,551.0,1.9550358685712614
,,,5.070966271284059
5019.0,1697.0,951.0,4.8190489401057555
,4699.0,2062.0,13.896007525334838
,4019.0,2224.0,14.012844491823689
7279.0,1977.0,1109.0,7.67971995018587
,4953.0,1921.0,18.448813973505057
,4263.0,2017.0,14.56091569875713
,5261.0,2020.0,17.9971786600544
13964.0,3960.0,1756.0,15.350373245799826
12919.0,3682.0,1680.0,12.874580424257495
,6814.0,3256.0,25.275190820991956
9175.0,3166.0,1068.0,9.672280222180246
13612.0,4039.0,1039.0,7.934603773186825
,6783.0,576.0,4.096738573371402
,7082.0,3266.0,24.72085013981969
11263.0,3438.0,1806.0,11.341069767436505
,4902.0,1736.0,15.178994293453025
6489.0,1911.0,987.0,6.600830561069072
,7121.0,1865.0,17.17833073051035
,4688.0,2252.0,15.645185886409333
,5553.0,2065.0,20.190299175076113
,4412.0,1784.0,16.09813533999049
7904.0,2355.0,647.0,7.646013871168229
,5761.0,2040.0,20.819282519364766
8485.0,2290.0,1831.0,6.373124724617235
,7372.0,1529.0,14.78185792887593
13370.0,3631.0,1659.0,14.216889247832189
,5001.0,2102.0,16.90852744914085
12406.0,3712.0,1815.0,12.3546152482655
7937.0,2352.0,988.0,8.681164829293659
,5279.0,1789.0,16.898540445838726
,,767.0,11.761162875164967
10446.0,3005.0,850.0,10.862698295654162
,4824.0,1871.0,18.10124643619103
8863.0,2443.0,1111.0,9.043974584495501
