walk_time,bike_time,car_time,line_distance
8577.0,2979.0,1167.0,8.095027402069348
6931.0,2634.0,932.0,6.423842107491273
7926.0,3029.0,859.0,7.923132133859482
182.0,63.0,18.0,0.10573157945056721
8637.0,3202.0,1086.0,3.70568446348305
6727.0,2333.0,831.0,6.353752912993301
7749.0,2930.0,693.0,7.507398467795333
2218.0,784.0,291.0,2.074599992476781
7957.0,3029.0,852.0,7.761280299344873
12500.0,4278.0,1110.0,12.314609377060803
12962.0,4240.0,1163.0,11.574599378183022
1295.0,408.0,182.0,1.0715089177883876
7472.0,2744.0,911.0,7.136610318387827
4356.0,1608.0,547.0,1.4865663192000511
,5458.0,1241.0,14.050691745960794
12853.0,4246.0,1389.0,10.65195513941673
5607.0,2151.0,763.0,6.194289143636174
5010.0,1916.0,520.0,4.933581534068798
7148.0,2326.0,712.0,6.285006927128987
4336.0,1633.0,442.0,4.061858576086858
6262.0,1729.0,435.0,2.3297756861032544
7273.0,2406.0,1041.0,7.044011158125973
9318.0,3985.0,797.0,10.431799139726698
10603.0,3882.0,1617.0,11.0652933564543
,5020.0,1316.0,15.23735033091085
4579.0,1780.0,757.0,3.700168058304262
10763.0,3784.0,1043.0,12.122399464803536
11882.0,3923.0,1311.0,10.195561174756765
9686.0,3509.0,1025.0,9.03057157499813
9024.0,3073.0,1431.0,5.334303021050225
9221.0,3136.0,876.0,9.225292881051162
9966.0,3499.0,851.0,10.216839544622873
13473.0,4352.0,1227.0,11.26002004911261
1279.0,428.0,488.0,0.9397038844106044
14062.0,4465.0,1511.0,11.920653097208
9091.0,2967.0,827.0,9.041754079547088
9495.0,3472.0,840.0,10.176070053100151
5174.0,2019.0,563.0,5.531990450163295
,,,13.984078437822062
12308.0,4696.0,1187.0,12.377484313298435
4736.0,1708.0,531.0,4.638094757173101
9293.0,3157.0,789.0,10.2399960666726
4148.0,1792.0,452.0,3.825138125567014
12279.0,4466.0,1438.0,13.439220105702695
3052.0,1265.0,353.0,3.1659921546713186
5518.0,1976.0,656.0,5.1599104541405705
11343.0,4319.0,1072.0,10.865393606591702
,,,8.107492314371083
13760.0,5144.0,1212.0,15.473463529495877
9930.0,4292.0,839.0,10.124284214722676
5428.0,1806.0,751.0,5.3209552386552454
7631.0,2716.0,949.0,8.012937008594916
5088.0,2156.0,284.0,5.466821944822398
9958.0,3370.0,1148.0,9.515205408086368
3198.0,1068.0,436.0,3.063060923465126
6124.0,2235.0,659.0,5.833205159895353
1357.0,833.0,346.0,1.0229635663837002
3905.0,1358.0,,3.998517571202575
9221.0,3844.0,695.0,9.35989580972981
7697.0,2664.0,958.0,7.839027449929075
8082.0,2983.0,1195.0,5.848501397955855
,,,9.469501452120213
8530.0,3135.0,944.0,9.09364558873064
10592.0,3973.0,947.0,10.701253949301384
9874.0,3821.0,1178.0,10.416640543859776
8427.0,2752.0,748.0,8.199489120062273
3830.0,1143.0,463.0,3.856294209655635
6313.0,1785.0,1027.0,4.6991866623231235
3604.0,1569.0,391.0,3.4850865072228436
8886.0,3584.0,965.0,9.607116173752585
14182.0,4491.0,1255.0,13.61395240526111
5245.0,1992.0,731.0,5.329993382580035
11255.0,4561.0,970.0,12.160483954379654
9100.0,3914.0,731.0,10.113296165986501
12134.0,5132.0,1143.0,12.527426367737256
12350.0,4305.0,1560.0,11.857116815435207
,,,5.38046775004472
