walk_time,bike_time,car_time,line_distance
68.0,18.0,44.0,0.11011085024669788
5457.0,1490.0,,3.5363428915372026
2655.0,801.0,213.0,1.3919688381338178
12529.0,3557.0,2664.0,12.936943045083897
12932.0,3712.0,,9.963065105839219
5841.0,1619.0,746.0,6.042954140515473
6228.0,1738.0,2277.0,6.401657508355028
10550.0,3140.0,1320.0,10.459905013262937
10032.0,2831.0,2558.0,8.651129767440773
3194.0,946.0,449.0,3.618418524619407
6266.0,1746.0,593.0,5.65130794324893
7016.0,2128.0,1398.0,4.336800061103568
8450.0,2345.0,1410.0,7.055105644989731
8422.0,2424.0,2093.0,7.376362314071657
12930.0,3596.0,,7.970879153996888
1318.0,411.0,165.0,0.9164388255893081
9933.0,2799.0,1315.0,11.6424208895819
8540.0,2355.0,865.0,8.181270257482808
9994.0,2861.0,1661.0,9.91572961458688
9424.0,2614.0,1942.0,10.588213549613437
9838.0,2783.0,1154.0,7.7752675708285155
6373.0,1899.0,819.0,5.403611276295018
6098.0,1660.0,1056.0,5.637051985839854
8839.0,2548.0,1028.0,7.4029149139438255
7256.0,1977.0,,2.7071539489954697
8279.0,2458.0,1032.0,7.466414505571609
6664.0,1833.0,802.0,7.565039717629367
8585.0,2352.0,2574.0,7.813743452458881
11620.0,3178.0,2901.0,9.726963396780688
9905.0,2740.0,1290.0,8.276633250174195
12165.0,3526.0,,13.659445792219106
6374.0,1858.0,1154.0,3.5240243422251427
11890.0,3626.0,1708.0,9.216889904230001
11317.0,3538.0,1783.0,10.874583327537074
3471.0,987.0,580.0,4.122437116676955
10909.0,3000.0,,11.235095992363272
10567.0,2889.0,2801.0,6.230871869744316
8234.0,2539.0,1076.0,9.128374394453942
5499.0,1547.0,776.0,4.682431813657505
12100.0,3441.0,1601.0,9.0757080082039
7548.0,2131.0,1471.0,6.321036497874135
5033.0,1504.0,905.0,5.868486037628721
9553.0,2800.0,1514.0,9.77754269872243
5296.0,1451.0,,2.1182324902438143
8318.0,2371.0,1073.0,8.55195301175101
4011.0,1207.0,512.0,4.442201350929025
4881.0,1500.0,847.0,3.421819617161768
8734.0,2568.0,1235.0,6.43094495584998
7972.0,2196.0,,7.607396076030404
4378.0,1448.0,782.0,3.0925600652768086
9078.0,2498.0,2302.0,9.589216957940799
11719.0,3302.0,2502.0,11.285808480819318
