walk_time,bike_time,car_time,line_distance
7619,2370,989.0,5.633293168598352
7750,2261,1000.0,3.3392751181806
8768,2461,1062.0,5.3653630157109165
2649,867,421.0,2.7635998779070126
4088,1140,517.0,4.956900256986059
5966,1685,798.0,4.948494595708601
4921,1423,668.0,1.2009572744687247
6095,2007,806.0,6.714122346394715
7461,2088,1053.0,6.204057706406509
7894,2449,1287.0,8.514189202831957
7137,2191,680.0,5.889542085901439
849,239,119.0,0.7698113744936156
4590,1378,980.0,4.378438462736417
958,292,148.0,1.0877298400263709
9968,3016,1399.0,10.128388261104952
9234,2592,1191.0,6.551841613563975
2371,877,242.0,2.760671491312291
2993,825,437.0,3.113462744086249
2040,618,289.0,1.869351855555296
5309,1610,643.0,5.691443367678601
7174,2115,944.0,8.154842724933483
8534,2482,1042.0,8.64724656118189
6691,2036,759.0,6.836616571131511
7528,2597,794.0,8.068823983847727
3996,1131,523.0,2.823290090724929
7404,2165,923.0,6.713660535655835
3069,1043,426.0,3.4169009944539246
6445,2054,620.0,5.592443872082042
6189,2129,585.0,5.907550458222698
10553,2973,1382.0,7.304025385052486
7625,2186,992.0,6.407875496284294
7626,2166,956.0,7.739441688305997
3800,1100,491.0,4.422167029666973
8678,3033,992.0,8.882494740045177
9039,2752,1214.0,10.015860355720232
3287,890,768.0,3.438827801328396
9144,2594,1383.0,8.130188349567913
3523,990,702.0,2.201676076483255
3591,1031,551.0,4.095078417808864
8341,2504,1002.0,6.179490819296606
4694,1697,543.0,4.711139121187925
9157,2935,913.0,9.498695592746778
5157,1422,706.0,4.209723501548936
4001,1358,605.0,4.390124764200229
2502,779,630.0,2.4767271125549377
4757,1363,658.0,4.538746935512856
2440,906,341.0,2.367661424042202
3100,1118,413.0,2.1698437663619474
6684,1879,1011.0,2.62255808353129
8266,2367,1200.0,5.890516520194586
3630,1144,512.0,3.2723896297300326
6210,1920,762.0,6.184716149624628
7960,2349,1057.0,6.482144363963237
7489,2135,1310.0,5.7396554469913355
6041,1723,1066.0,5.498922173198526
10227,3053,1325.0,10.643977050099538
2912,854,593.0,2.7973547691198495
2856,840,264.0,3.350062670032183
9654,2993,1295.0,10.409057489706269
9132,2733,1285.0,4.855686897623455
12599,3567,1519.0,7.89369742128555
7920,2673,883.0,6.476305313018886
4867,1362,668.0,2.8195928467492863
8591,2523,1148.0,7.2950671741843225
8176,2379,1199.0,6.623038798088353
9110,2615,1395.0,8.535218520274906
8041,2394,1277.0,8.780943132810059
2708,1032,437.0,2.73056945829388
4405,1360,570.0,4.909276731497407
4263,1445,653.0,4.852443838697099
7950,2502,1000.0,7.778568781965466
5363,1655,725.0,5.986196058031848
9049,2732,978.0,7.758351677257247
8059,2299,1021.0,7.129740850913961
5271,1848,721.0,4.987393203052263
6799,2132,554.0,6.51339866179028
7518,2138,960.0,7.626387828768036
3319,960,465.0,3.811484754638401
3043,936,330.0,2.683759525382312
1603,551,231.0,1.6696670985177378
6301,1821,853.0,6.65848208290798
1034,342,198.0,0.6855983005986247
5247,1540,735.0,2.7082054914688456
5742,1786,729.0,5.922697895109786
4735,1305,611.0,1.6750094915074076
8595,2765,1282.0,10.367426182463118
3973,1311,593.0,4.634180465967943
3522,1045,510.0,3.0962386582871186
6709,2047,920.0,5.77137726943417
8818,2539,1181.0,9.294398101255277
3451,997,515.0,2.189980869761139
8976,2873,821.0,9.84354624719685
9810,3041,1251.0,10.09667543066011
3921,1099,555.0,3.540905670257919
5717,1671,722.0,6.414702201198867
8822,2515,1454.0,7.873724404041402
7110,2298,755.0,6.960419113171738
5785,1885,772.0,5.572263323417403
8219,2500,1155.0,6.879105352418884
2039,594,296.0,1.9798604884915771
2679,822,389.0,2.6803661094837046
5413,1484,861.0,3.1789718965173654
2855,829,383.0,3.0284920665994806
2324,644,303.0,2.482230597175406
7962,2538,813.0,7.968516819241435
7618,2183,1008.0,3.7521386121587956
3011,877,425.0,3.3604284324815397
3470,1020,788.0,2.9429722606953166
3416,1225,455.0,3.718322392784005
7202,2105,909.0,5.058663566795818
4958,1657,610.0,4.924912037847283
3599,971,492.0,2.0521140370122426
7651,2351,935.0,8.169506677833603
9456,3056,1532.0,10.489592386056223
4206,1461,561.0,4.2202216924081855
2957,900,460.0,3.271001502062798
1802,695,376.0,1.7237274948200847
6125,1714,774.0,5.309600169320051
3625,1261,400.0,3.299012896336626
6294,1929,730.0,6.07476548897076
5049,1466,685.0,1.300548022835653
4296,1201,580.0,1.0429488970944276
6415,1820,928.0,4.851794978901943
4601,1380,532.0,3.0032357546264175
4312,1221,631.0,3.9894033700242315
7657,2125,1019.0,5.63582717221938
7456,2062,1000.0,5.7685506999534075
6700,1865,937.0,5.785265477110742
7510,2065,947.0,6.188020245193594
2952,923,436.0,3.1461781195341
6092,1773,807.0,5.662812212745627
5980,1906,800.0,6.898828338258676
9932,2862,1514.0,9.473931878354081
4723,1420,684.0,4.54461308259125
7779,2492,704.0,8.040587816453776
3324,927,608.0,2.370820171616233
4545,1370,685.0,5.179224344081071
12593,3851,1635.0,12.54832017824114
11901,3355,1514.0,8.648046968969233
3689,1064,511.0,1.6654119092938067
8435,2356,1189.0,7.8451785229387605
5041,1429,664.0,4.847190556966334
5277,1732,508.0,2.7987562516962634
4439,1243,570.0,2.2272255735667494
3443,976,442.0,2.811966763067969
2334,800,326.0,2.239636570416124
4690,1262,1182.0,3.7921670697724212
3325,1140,407.0,3.4562380978429266
5618,1849,760.0,6.323269886255903
7565,2186,1002.0,5.640487446362303
2923,834,386.0,1.986174533397965
4894,1486,712.0,5.74529729097415
3334,1218,424.0,3.4548907668447013
3223,984,495.0,3.211130948150422
6598,1857,1227.0,6.96884199683636
1872,643,216.0,1.9333235624319591
5889,1642,747.0,5.756257094443603
5164,1437,948.0,3.477171394062203
2495,740,366.0,2.500711699219715
6777,1979,912.0,6.696821336962869
2613,792,338.0,1.648253334176999
5004,1402,649.0,4.711372661754721
9432,2761,1165.0,10.431461802970171
7573,2397,932.0,8.066752234102497
6819,1929,936.0,3.752660074379996
10586,3145,1598.0,8.845339940641482
6926,2171,670.0,6.964022756894031
5115,1451,663.0,6.369707866647778
386,103,114.0,0.5077620654267259
9129,2608,1624.0,8.348287776457804
4844,1728,651.0,5.415591484413391
4674,1310,601.0,5.799854719780073
9086,2718,1181.0,9.665328852385064
8839,3310,,6.855472896941448
8742,2664,1127.0,10.27348572417021
1487,554,260.0,1.4939231616650022
6538,1880,888.0,3.2592310062878895
7869,2409,1052.0,8.495253894102065
10245,3169,1253.0,6.311569354490454
8380,2694,768.0,8.166668227145273
3359,981,483.0,1.7582884298823107
3891,1154,803.0,4.32818887768598
6193,1842,843.0,4.462906619203099
9803,3092,1208.0,10.608422845123975
4563,1273,600.0,3.7089187495047433
6295,1817,1017.0,4.863990648288279
7000,2330,787.0,7.909022171120531
5483,1547,903.0,4.843071747007079
1394,545,302.0,1.1721350262344075
11393,3412,1107.0,7.605868708618957
6964,2256,615.0,6.410640079484831
9278,2853,1138.0,9.76907454428791
4941,1464,695.0,2.830729093591085
4619,1971,518.0,5.138971047769006
4145,1169,840.0,3.9533057844828403
8780,2487,1178.0,6.025367851483388
9255,2884,1277.0,11.076004738500151
6267,1790,982.0,6.806390676971573
2415,727,323.0,2.690874055377863
7335,2181,1033.0,8.17673054891596
3342,971,460.0,3.6665182769045064
3647,1203,539.0,4.1256089479099485
4389,1234,567.0,4.233550519684967
10128,2945,1315.0,6.40839592001502
4326,1680,534.0,4.622205593754748
4068,1177,551.0,4.827235504848123
1857,511,522.0,0.7232750659237415
6122,1821,819.0,6.933284633844155
5734,1623,1051.0,4.4358671558250045
5306,1469,683.0,5.368347266519531
5728,1695,769.0,5.156835451633295
3133,1018,450.0,3.0777238591321243
8815,2557,1461.0,8.483127999314716
4109,1324,646.0,4.434658484760413
10175,3044,1080.0,10.14902816165649
5035,1649,515.0,5.226662712063876
4289,1244,564.0,4.01135354080031
10561,2959,1384.0,7.333966533036364
8353,2426,946.0,6.365959990004313
8239,2481,983.0,7.879265950356522
6497,1825,930.0,2.5677263943199047
6463,2003,891.0,7.702795618592486
1937,635,232.0,1.4299433367991992
4338,1344,749.0,4.756523991877294
5281,1877,534.0,5.738189233563988
5338,1531,796.0,4.485937672199785
6860,2161,824.0,7.687210807686981
6625,1873,1055.0,5.648997367189121
5130,1399,909.0,4.9355321458634425
7866,2445,991.0,8.40575602457648
2155,701,377.0,2.1904919993886818
6526,1897,1072.0,6.776960262154802
4819,1621,570.0,5.226567791648924
9371,2922,1462.0,10.540850141852808
7656,2169,1153.0,5.083302783404524
2009,700,311.0,1.9492736576957983
3289,1063,483.0,3.4423931146839966
7472,2454,744.0,8.052650109597044
6780,2088,833.0,7.4948442006982
3812,1238,546.0,4.082558520546627
7563,2117,992.0,5.563983462400459
7472,2190,1012.0,6.370401796866509
9843,3167,1104.0,10.39872526199644
5652,1809,465.0,5.696224627926461
7484,2087,848.0,5.710495304272583
4739,1474,624.0,3.042639935333261
851,279,134.0,0.5556835869463388
4762,1622,526.0,5.583077939969105
5424,1822,754.0,4.319634632618038
4076,1146,492.0,3.712857094069382
2500,750,411.0,1.8260319536390193
4422,1298,614.0,4.9892501457043785
4778,1422,658.0,4.384417429879615
6606,1918,791.0,6.920143953555428
1687,484,225.0,1.6330755051445056
3983,1324,482.0,4.129205527301767
8112,2372,813.0,7.530525037455834
2760,914,445.0,2.915244594420535
6242,1738,793.0,4.765286365886887
2402,714,333.0,2.061238095890448
7320,2212,1031.0,7.680090260454306
2553,817,317.0,2.149479993205652
5283,1626,725.0,6.2190047986254795
2094,647,339.0,1.064764573085377
3968,1146,517.0,4.900537802423505
8642,2615,1039.0,8.967114711096388
3780,1239,646.0,2.6484356708768275
3187,1024,998.0,3.3464002139465054
7933,2257,1354.0,5.395142174566278
5448,1653,736.0,6.047045836553713
9575,2787,1665.0,8.22638807461593
3992,1147,536.0,4.821468363868917
7641,2465,1007.0,7.279786238331683
6947,1998,1269.0,7.315617944620922
7150,2109,893.0,4.290073807052774
7022,1987,1057.0,5.994876579559647
7174,2213,822.0,5.3890095160938865
7187,2291,1331.0,6.5877570385685225
7926,2374,953.0,5.963757994075835
5025,1589,585.0,5.524915186473511
1571,462,360.0,0.9242652134809143
1599,595,244.0,1.0011942687467539
3650,1142,579.0,3.9006842082347406
7890,2304,972.0,6.528694056223203
4879,1728,506.0,5.896382356047054
4685,1468,758.0,4.5945584184634445
3079,999,496.0,3.4346610281620777
4896,1436,687.0,3.5645211738097404
8061,2291,1047.0,8.00452485706498
6112,1867,900.0,4.348108040495517
2715,804,366.0,2.8675606236623423
4154,1142,511.0,0.8455219214075739
10273,2963,1290.0,9.955879207198507
8987,2772,1257.0,10.36255406068246
4259,1445,506.0,4.72769668949371
4751,1331,610.0,3.8524077771332013
6703,1892,1296.0,3.601641258675672
3240,904,549.0,0.8364159546397872
911,346,211.0,0.8597957651701239
2419,994,453.0,2.3309844753075524
4606,1373,496.0,4.979841205952933
2613,762,342.0,3.0163283556343163
5374,1858,522.0,5.513697718133699
5192,1451,840.0,4.993488317616719
5253,1575,750.0,4.607508042855929
4867,1396,524.0,5.5723804395433785
7837,2263,1136.0,8.480960554041756
8003,2424,1423.0,8.735577759222847
4988,1643,636.0,5.507378875125553
5490,1682,619.0,5.499805983924082
8052,2299,1289.0,5.872244088203717
7238,2354,903.0,7.635808539976637
4257,1500,574.0,4.236912030902632
10849,3373,1655.0,11.412147971544899
6010,1696,775.0,5.865834026237379
9680,2865,1185.0,7.562967236984761
5212,1479,701.0,6.057653901561746
7021,2106,961.0,6.724401841553109
5601,1718,796.0,4.032006359325425
4032,1419,520.0,3.361630613921524
3343,1035,453.0,3.7218033663335754
9747,2950,1446.0,8.812681976105265
8971,2660,982.0,6.548447842346779
4912,1563,649.0,5.311433944864961
6012,1719,804.0,5.626340894345963
6354,1877,983.0,7.372823421105469
5359,1750,606.0,4.321732016235357
4915,1553,624.0,5.466575850108155
7489,2170,1211.0,7.435115231495627
4197,1291,511.0,4.370783742047327
7003,2159,773.0,6.082348068362666
11982,3675,1279.0,11.072705360279462
7223,2056,1043.0,5.48827597616324
3627,1102,536.0,3.1535811254565504
5796,1595,738.0,6.075852451267822
9806,2751,1766.0,9.559321748030186
9185,2753,1087.0,8.908529982697814
8201,2295,1422.0,7.156904892261349
8167,2690,950.0,6.904534598331349
2426,691,329.0,2.229274039239592
5034,1420,650.0,4.96503294090377
5928,1704,746.0,6.598621958116198
3380,1065,482.0,3.885556539591102
6633,1885,970.0,5.780555470986716
9052,2793,765.0,8.319924661960615
2643,756,358.0,2.999017453535374
3403,1009,483.0,1.335685992259662
7959,2373,1046.0,7.924121775611135
1956,701,348.0,1.8877278251210665
652,214,112.0,0.6648850854426935
7572,2225,1169.0,8.176850781935912
4092,1307,540.0,4.349534027182446
2735,784,507.0,2.121323327770249
4001,1202,553.0,2.2361176507672815
8098,2294,1348.0,7.250491829249599
3979,1220,444.0,3.0399301598797677
9283,2998,1176.0,10.237943166833269
4908,1554,636.0,4.907111299606405
7087,2261,1096.0,8.112880219892933
6740,1923,1090.0,4.664740828510134
3622,1073,540.0,3.436674777282238
4011,1544,442.0,4.407658424470742
7632,2268,1078.0,7.793456470509476
8315,2468,1321.0,7.639440164331356
5618,1856,784.0,5.0873706755172305
8813,2547,1234.0,7.9822655057069625
5124,1477,680.0,4.508684791751504
4417,1425,665.0,3.909664752869909
3064,857,395.0,2.3538826108378865
7852,2592,784.0,8.40626215789944
3621,1036,571.0,0.9306389338367286
9601,2781,1173.0,6.709894583323986
992,382,140.0,0.9155660889606385
9104,2572,1179.0,3.619820132288014
8241,2387,1157.0,9.194119348383344
11184,3402,975.0,8.200753764413044
4726,1375,,3.4402711804467114
7645,2155,1266.0,5.9669884394928205
3240,980,496.0,3.0603003112111615
6637,2097,907.0,8.00936633391447
4712,1397,632.0,4.184935381139847
8871,2478,1242.0,5.414308486295907
1423,440,217.0,1.4035176936561273
8043,2270,1113.0,5.653524480332454
7022,2171,836.0,7.407864972318739
5140,1508,775.0,4.550608856372169
8632,2544,1275.0,9.657388755583376
6205,1986,708.0,7.142786956194171
10022,3040,1054.0,8.906889910570357
5502,1619,655.0,4.670963546311736
2894,1165,343.0,3.1880894004666636
8012,2223,1004.0,3.4780808145188202
7194,2031,956.0,3.1958612141424294
5488,1521,749.0,5.09876850046927
8061,2647,820.0,8.026492464278576
5050,1413,636.0,4.956936628557177
7237,2227,795.0,6.240888745651334
5604,2008,571.0,6.466831442864248
6102,1813,768.0,6.008983703575688
7264,2153,891.0,3.9606034821269183
5963,1827,544.0,6.803656105810463
5790,1629,678.0,5.324397528215716
3566,1124,572.0,3.5119887527915754
9615,2704,1508.0,5.5872012073884845
3924,1649,445.0,4.26726017795685
3678,1191,515.0,3.335886741759817
3766,1358,469.0,3.885371574682279
3742,1332,424.0,4.280267495034404
7791,2176,1031.0,6.499104301309564
5659,1962,555.0,6.216326649542862
6797,1890,1077.0,6.112979612529172
7344,2093,1137.0,5.940945967527968
3895,1044,1159.0,4.424314364824972
8203,2336,1102.0,5.424213473295364
4905,1679,554.0,5.769325148506639
8787,2488,1284.0,4.639022273784757
2261,663,325.0,2.247435563164443
7597,2332,905.0,7.110158974789641
6105,1754,838.0,2.3347155006399856
6342,2104,593.0,6.759471849915065
8856,2508,1287.0,6.447166308804657
6281,1992,586.0,6.576138674294175
5271,1518,724.0,2.786180368975464
1498,547,219.0,1.3961059667948885
5249,1504,697.0,5.757347021007589
6552,1798,842.0,5.35651368182815
5936,1661,758.0,5.912523762341569
1472,456,239.0,0.18115806089005712
5526,1616,740.0,4.488492117054813
5287,1759,528.0,5.749050430716061
5893,1812,678.0,5.208733430997253
8017,2354,1074.0,7.432931805883615
