start_points,end_points,time,fastest_arrivals,shortest_travels,walk_distances,num_of_changes,walk_time,bike_time,car_time,line_distance
"40.56228,-3.66459","40.52639,-3.61712",8:45,12466.0,5266.0,6589.77,inf,5266.0,1751.0,717.0,5.6581992223683555
"40.54343,-3.64757","40.53566,-3.59111",9:02,11802.0,4602.0,5840.75,inf,4602.0,1578.0,833.0,4.848660967142311
"40.53972,-3.63954","40.50659,-3.5898",8:28,16049.0,8849.0,11321.48,inf,8849.0,2659.0,980.0,5.58986269870614
"40.51733,-3.62001","40.51671,-3.61997",6:34,7300.0,100.0,121.01,0.0,100.0,34.0,30.0,0.06902372367718597
"40.53905,-3.63548","40.54454,-3.6521",8:38,8663.0,1463.0,1799.27,0.0,1463.0,712.0,282.0,1.5313393337449912
"40.55411,-3.64763","40.54904,-3.65329",9:17,7979.0,779.0,977.82,0.0,779.0,336.0,183.0,0.739257708028597
"40.55006,-3.67539","40.51527,-3.59602",9:19,14965.0,7765.0,9810.71,inf,7765.0,2433.0,834.0,7.743296784422164
"40.52924,-3.61667","40.56188,-3.64087",7:42,11634.0,4434.0,5443.98,inf,4434.0,1599.0,593.0,4.165785070628802
"40.52802,-3.59464","40.53619,-3.55215",9:59,20518.0,13318.0,17494.01,inf,13318.0,3746.0,397.0,3.7040815213448046
"40.53249,-3.61099","40.56805,-3.59658",7:57,11193.0,3993.0,5190.42,inf,3993.0,1263.0,422.0,4.137287135802748
"40.52953,-3.57393","40.55922,-3.61683",6:22,18003.0,10803.0,13965.95,inf,10803.0,3498.0,1329.0,4.902983629898077
"40.51633,-3.64823","40.57388,-3.61696",7:33,13599.0,6399.0,8037.04,inf,6399.0,2114.0,714.0,6.923284231374734
"40.53883,-3.63185","40.51926,-3.61764",6:32,9579.0,2379.0,3006.18,inf,2379.0,882.0,421.0,2.4854983394821315
"40.56335,-3.67351","40.57476,-3.58351",9:49,15684.0,8484.0,11170.95,inf,8484.0,2374.0,791.0,7.707102506999379
"40.52643,-3.60045","40.52817,-3.68149",8:47,13772.0,6572.0,8327.49,inf,6572.0,2131.0,775.0,6.8521408677927225
"40.55232,-3.64847","40.57263,-3.56206",7:09,,,,,,7879.0,1042.0,7.640815482444672
"40.50852,-3.63935","40.51347,-3.6357",8:32,8162.0,962.0,1232.85,0.0,962.0,317.0,260.0,0.6310081746656377
"40.55054,-3.66832","40.51206,-3.57903",7:46,18154.0,10954.0,13940.15,inf,10954.0,3393.0,1256.0,8.674887871005094
"40.56865,-3.68277","40.55155,-3.59539",7:32,16557.0,9357.0,12059.67,inf,9357.0,2873.0,1327.0,7.622604295194654
"40.53861,-3.63757","40.5703,-3.6274",9:47,10577.0,3377.0,4160.45,inf,3377.0,1254.0,557.0,3.627006294570874
"40.51725,-3.57407","40.52947,-3.67044",9:25,18623.0,11423.0,14623.8,inf,11423.0,4189.0,1412.0,8.258118220184093
"40.53786,-3.66317","40.58786,-3.56364",6:19,,,,,,4973.0,855.0,10.07968950001486
"40.5288,-3.66242","40.50551,-3.68381",6:14,10763.0,3563.0,4554.85,inf,3563.0,1070.0,299.0,3.1584873829704883
"40.5222,-3.56683","40.57201,-3.69146",6:36,,,,,,5628.0,1716.0,11.898198392120694
"40.52777,-3.61885","40.58712,-3.60615",6:32,14311.0,7111.0,8946.14,inf,7111.0,2241.0,815.0,6.686064473804089
"40.57124,-3.66731","40.57123,-3.63291",8:16,11343.0,4143.0,5417.12,inf,4143.0,1186.0,,2.9055423921372125
"40.56395,-3.66984","40.53727,-3.55622",9:04,18956.0,11756.0,15259.5,inf,11756.0,3481.0,1952.0,10.047650455902014
"40.52766,-3.65664","40.55685,-3.64478",6:49,10394.0,3194.0,4016.22,inf,3194.0,1077.0,600.0,3.39697394202611
"40.57899,-3.67921","40.50278,-3.58407",8:55,,,,,,5066.0,2318.0,11.680963974745595
"40.57419,-3.67965","40.57536,-3.61051",7:03,13186.0,5986.0,7884.02,inf,5986.0,1684.0,1368.0,5.840941912523967
"40.52109,-3.64459","40.5779,-3.61878",8:02,13541.0,6341.0,7967.89,inf,6341.0,2198.0,684.0,6.682797034689572
"40.52745,-3.63149","40.53798,-3.56137",7:20,17686.0,10486.0,13686.0,inf,10486.0,3048.0,1585.0,6.04055058852685
"40.5037,-3.59816","40.58184,-3.56548",7:39,,,,,,5352.0,883.0,9.117033091819065
"40.5545,-3.64869","40.57237,-3.64664",8:02,9514.0,2314.0,2924.46,inf,2314.0,792.0,,1.994584893831553
"40.53546,-3.64375","40.56738,-3.66234",9:20,11146.0,3946.0,4932.25,inf,3946.0,1368.0,,3.8813321520281288
"40.52532,-3.64857","40.51939,-3.64992",6:47,8000.0,800.0,1006.87,0.0,800.0,234.0,272.0,0.6691865385857911
"40.51407,-3.60957","40.50943,-3.6445",8:56,10083.0,2883.0,3749.09,inf,2883.0,870.0,415.0,2.9976636995197166
"40.52568,-3.61589","40.56624,-3.64879",9:48,12489.0,5289.0,6639.96,inf,5289.0,1849.0,772.0,5.297973206440091
"40.52172,-3.58398","40.56667,-3.66846",9:07,,,,,,4571.0,,8.71425287161476
"40.53045,-3.60154","40.58477,-3.5847",9:41,13153.0,5953.0,7653.09,inf,5953.0,2140.0,347.0,6.205389037696024
"40.5604,-3.685","40.5019,-3.64704",8:35,18307.0,11107.0,14264.61,inf,11107.0,3689.0,927.0,7.252999466882321
"40.51939,-3.64484","40.5158,-3.57146",9:28,16107.0,8907.0,11530.66,inf,8907.0,2633.0,1336.0,6.215724039555441
"40.55873,-3.66013","40.53684,-3.68569",7:52,10642.0,3442.0,4320.44,inf,3442.0,1116.0,1158.0,3.254026075382309
"40.52442,-3.63946","40.52511,-3.67073",9:38,11506.0,4306.0,5444.31,inf,4306.0,1096.0,531.0,2.6441183202645973
"40.50252,-3.59399","40.50348,-3.56251",7:33,10795.0,3595.0,4702.93,inf,3595.0,1021.0,657.0,2.6637581253497022
